Import_country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Italy,0.0960429847157046,0.09558378344804133,0.08564030190499856,0.08707056006470605,0.08828438122312482,0.08700661172584281,0.07476277916561722,0.0794766497488608,0.09117744500897064,0.09904788951278394,0.08508230270717348,0.09117153519162662,0.09481193929856553,0.09725157508927382,0.07553998819694226,0.07897446477039287,0.09233663473728251,0.09205149557421206,0.08778121897477074,0.09297046555032681,0.10569828429516293,0.10095391848318752,0.08425329468013158,0.08882266736606707,0.10848456311141594,0.10878838520073933,0.08797098380861,0.09454860816361066,0.09536073817376421,0.08346836926061584,0.07803351427523954,0.08251678795331144,0.08803618817143521,0.09261823581330404,0.0893722585100494,0.09011780552590659,0.11649359197707186,0.126082557359559,0.1137728623075676,0.09618911261869681,0.1126759778923986,0.12348453095458767,0.08256661915659308,
Japan,0.029570508615122656,0.03426874358904185,0.038910262217318414,0.04154352150817359,0.03868494072854612,0.035318889858203355,0.034697421885660065,0.03252785904268824,0.030206493620556572,0.03154279808128294,0.030697673194231577,0.029355877373659613,0.032661967822495204,0.02954789852703779,0.029977091207074334,0.030731324363129957,0.03041434162349845,0.030967789855655525,0.03212886583311503,0.03277313017229259,0.031572729169768346,0.03195622854413812,0.03036827799367896,0.03418467924198081,0.03503044903068402,0.03492162273331838,0.034843445541512655,0.03711737817086797,0.02922124249529082,0.030034631693594282,0.02494746895660969,0.028179761046828865,0.028339602428029412,0.02668535981931887,0.027923539817430124,0.0335013025736581,0.02941122805302566,0.0351938022243102,0.037191297087720725,0.0398526330510932,0.035540243115361754,0.03340856025653948,0.03894944603845297,0.09265280388123458
Malaysia,0.01699168741782345,0.019759921499104455,0.021557156323690246,0.020432422679575946,0.016008531599260575,0.01719862969782612,0.017698407871539,0.016593850129528975,0.018350194786812112,0.020806259768119464,0.020112049094880617,0.018750184711066972,0.015902377854820703,0.016328144611259775,0.018757839861241205,0.022884946968390708,0.02133649143886892,0.02116303365751044,0.020652968671714574,0.022158336401551865,0.02050708110306454,0.02219303354957173,0.024729939657204422,0.020812074280744487,0.020679721433203006,0.02316256785522055,0.029816044260289026,0.024431798942984972,0.0217576729530889,0.014993413541481058,0.017867416929761765,0.01925978385785687,0.01600707788001631,0.018123179692570907,0.013513544319193098,0.01502140274664609,0.01504649975641289,0.015117983863993267,0.016743376258891236,0.01559722520704381,0.0172781142033606,0.01708068931720311,0.014915925352204294,0.018854629785103116
Mexico,0.04369937203191719,0.04040357374247563,0.04862652149304426,0.060011251534607825,0.05401759355154589,0.05030182618204721,0.055235200420876984,0.06018109490658238,0.05841450314796885,0.058445137213816716,0.05835162421981841,0.06507224455674947,0.056703904807252195,0.05791457931366428,0.06410059569046742,0.05922618276749432,0.06075810713579095,0.06214711459941989,0.06350016301036655,0.058694231436978904,0.05616742828604338,0.05969188210426475,0.06363009412654735,0.06170573352547876,0.06160795834484602,0.05914817919284105,0.059997767950010515,0.058735413500234486,0.061400672422074816,0.05284497551210054,0.04185851345913893,0.054343522073434396,0.05971870449194408,0.055878374053889734,0.09215207755381825,0.07283484892177886,0.06349177764707338,0.06651115489190991,0.06777185360269347,0.06269469977257258,0.06438212340712227,0.07391855866902716,0.07758148946805346,0.1874803571951799
Netherlands,0.03226886614705036,0.029315909419251225,0.029299435167897212,0.027378987367224637,0.027635263110453553,0.025162827555429708,0.025870345039301357,0.021934098400145968,0.02251590052526083,0.02679191485537868,0.026931720116860527,0.02494970567709938,0.030414295559208,0.02482173462672387,0.02454758991100893,0.02426319563517176,0.025410852602885708,0.027902224508068445,0.028490264182896803,0.026892837909968187,0.02690379119851751,0.024340378113109875,0.024109093454689277,0.025925387406015934,0.029826605780026244,0.026564962116208457,0.02315804045761522,0.022150309703652598,0.02569154970595346,0.024231060609952008,0.022935606191809885,0.024342019733295472,0.023529528743282225,0.023404361594240728,0.02522717656593728,0.026330912842097407,0.026759930817496485,0.027510121027346505,0.026216691347922903,0.026781980001408186,0.02968506550051241,0.02452558369937175,0.024277727005100995,0.02740887706721773
Russia,0.008702554623608156,0.010655039226123701,0.010075931710232224,0.01086113018916473,0.008677456812160207,0.010698570904409515,0.010241981876342105,0.007864637607122653,0.007102019235838129,0.008254802350335239,0.01049336436555351,0.009868280822927643,0.009343124559799163,0.009686373484996303,0.00910501298811242,0.009071589266590416,0.009421496522027463,0.00994995373273549,0.008168077416468949,0.010047830526495731,0.012753215363715332,0.011137737457419522,0.009684859803501209,0.00999024446904852,0.010214921753163885,0.01376608878235888,0.012102108938603546,0.011610756061208677,0.010086253072459661,0.012805795375349644,0.011572702622274514,0.010396416514928234,0.010134901138848715,0.009987543545000085,0.007528104822693602,0.008796198322210453,0.003979360921286129,0.00035981940269617403,0.0003855431771998944,0.0003512162624749771,0.00036475326093866336,0.0003068925682547702,0.00038475291857098347,0.00018455085726400112
Slovakia,0.008127865576367039,0.00759354809724491,0.007942296173809003,0.008307813932380713,0.007210603942305118,0.0066571415661851,0.0058443352478431635,0.0059861939077267825,0.007093891391178309,0.007168869326282057,0.007665974221863246,0.007166758924412612,0.00814238112023848,0.0086587078630231,0.007328073059309432,0.007268704705944982,0.00813568159854878,0.00805347959514952,0.0075130066795968805,0.006947269539456912,0.008082747840754193,0.007037925331347684,0.00725013211149037,0.006841674925806331,0.007134575773971601,0.00660447550764862,0.007006222896266616,0.006688060521290307,0.00872608211504743,0.005544796874956479,0.006329689085879658,0.007190435798114153,0.007041195340660818,0.006286977699449846,0.006951026065411321,0.006845286766508972,0.008092329666641494,0.007692723090685219,0.008174019211596868,0.008446238099056619,0.009593100342322669,0.00861398020520548,0.006704164713283702,0.0011689374728127298
South Africa,0.0058073688034577225,0.004911837588648567,0.003793135997982211,0.005547240481642786,0.004152821255913358,0.003261258465379944,0.004201004284551522,0.004786683396606606,0.00650624220234655,0.0037758093967768754,0.004776947211477065,0.004498567431310737,0.004315169234349319,0.004263169199272511,0.005787554766330484,0.0031090382512069755,0.002236459755970561,0.003102146956750373,0.00336032333577005,0.0021252447592682556,0.002194650255096598,0.0023389658247077788,0.0028396646352983855,0.003004031075344814,0.0030716762244030332,0.002735094520025483,0.004478913128904325,0.0034027790422293154,0.0024723098356083453,0.0025325580730731086,0.002503711955137561,0.0038900590929663893,0.003593011438997165,0.004707110572277033,0.0030272595730630038,0.004778916948434806,0.0036372083771881035,0.003654764649125054,0.004954558939677441,0.00567176748637209,0.004808706873056577,0.0037768504386891896,0.004868220279870729,7.657904912945937e-05
South Korea,0.06134835603340999,0.0591498824420497,0.061569776024646174,0.059879395218219084,0.07005810945565581,0.0674170496260762,0.06419935881751586,0.06430310904486705,0.059405751335879664,0.05715271027724875,0.05806724302304387,0.05931326517755707,0.058423236726945965,0.06189031771502488,0.07245464324017804,0.06222215835060386,0.06554460778624706,0.0632273861265545,0.04858298432554845,0.047199861556900834,0.0472093910045004,0.046571030832269475,0.04622210225231498,0.050618762686105594,0.04812892460428471,0.04660331677810041,0.04450698348197173,0.045760920145080236,0.04419901499002876,0.04450815427385789,0.02905610093704043,0.035472686016713106,0.03506258364198631,0.033212676182279924,0.037556523131471224,0.033831169572718374,0.04022249936045662,0.04129090999786427,0.03920155308429696,0.04302361222614866,0.04122165190853555,0.04614240053663763,0.04338131334575484,0.2300455808216712
Spain,0.036578433389635914,0.03277520075598619,0.03326743268210247,0.030385195234323505,0.034529641536504875,0.032828805679872626,0.028436169674019122,0.026569757776993323,0.02833515734324682,0.030479279869238575,0.0307955886412103,0.028831812219199865,0.03414457881618706,0.03291735280424429,0.024985012835259227,0.0352842265555466,0.032138745096340356,0.03200855926168306,0.030863792225526862,0.03152903758967533,0.03345905864878551,0.03783583604909454,0.032445392260948044,0.033935767559333585,0.03494626421766566,0.039827434576872496,0.03627676127512156,0.03617348309837443,0.03685496413215984,0.028489631121596793,0.033532234382479334,0.03323140632396052,0.03747231628347773,0.03446742368955566,0.02871867140967714,0.031698024624634565,0.03810588817385081,0.03908561941409984,0.03373145337580008,0.03386360210366681,0.044196781675687725,0.04099897229394577,0.03888893639021579,
Sweden,0.00828100726009483,0.009533003288620593,0.008690832732904025,0.009733239255290774,0.009615836544805887,0.008636129559537313,0.007083847844094466,0.007320376748585066,0.009772921557778234,0.011032123433836239,0.010724409761060821,0.010207743054997066,0.011241788637216454,0.01206253979245671,0.010079097681770698,0.012076552613629657,0.012065339112745484,0.011144876834812082,0.010845145046845571,0.012336668415467099,0.012904221406489056,0.011952279879489332,0.009562371719582411,0.011635464006048596,0.012322265894566331,0.01220002759720532,0.009791317537539444,0.01028237802992561,0.011694027800407958,0.008917438476861633,0.008881018305757318,0.010180580019242914,0.011467303304660927,0.011757439888413119,0.0061561001586329,0.007014803689138035,0.007494630627672698,0.007933471816387413,0.007324604104151536,0.006929301289855203,0.008555815131793163,0.007842229648869149,0.005897964142215361,0.003284146344039409
Taiwan,0.06696029840670552,0.06426293153245935,0.06445296553993114,0.06786354453104251,0.06239425146896425,0.06782447181406627,0.07004445852016664,0.07143614196289962,0.05855033559396019,0.050795003212353515,0.054486420576810767,0.0388820297199555,0.04003339110243047,0.05585301792770392,0.06342195500913853,0.06072799867263964,0.06321620772670698,0.054341894286396936,0.05320670890146554,0.06618133220105026,0.06052623556731002,0.06567948966178347,0.06434460988713239,0.06056063801939761,0.052634688647773785,0.05825378422729394,0.0681731793201005,0.05914979634071981,0.06360137981070674,0.06998802336216586,0.0645216825256226,0.06874696477637024,0.06838852795995375,0.06953080963761865,0.07390061199931532,0.03993152157929343,0.04248114354389119,0.05046230563415311,0.03246016894072623,0.03706251027913138,0.048803130130841324,0.04957690576689524,0.04887933917969483,0.01011990890712383
Ukraine,0.00614188857196764,0.007358725892919354,0.007124129141011748,0.005981337218195228,0.004394533973287169,0.004217964716725739,0.0036669919142429423,0.002985712738837542,0.001983510996885057,0.002629451143163362,0.002371633578861655,0.001966347902719386,0.002710460692611925,0.00368548608895251,0.0022322042846018458,0.002603758751035663,0.002762802813307256,0.0025899500652378977,0.002617404347782776,0.003381336265716814,0.0027573455543709476,0.002751305066358726,0.0029206046007265343,0.0033763199964477186,0.0026839627453402494,0.0030572439031985423,0.003338821289287293,0.002735816134386154,0.0023645754246371525,0.002299799592678518,0.002629022959953525,0.002710856593614762,0.0021893749647142417,0.002015152646619537,0.0024415990816954933,0.0028671007823636544,0.001571924281963982,0.0009349877172997109,0.002288490865913426,0.001577376322589287,0.0017616567734502458,0.002090725470470195,0.002630328092064058,
United Kingdom,0.01978013885128425,0.019663509709829875,0.018811332285825624,0.01956178955840287,0.021276611684806674,0.021754982223355167,0.020919972731220742,0.01844903286917583,0.01945474244151005,0.020386068513118142,0.019703642591652023,0.020530385645819715,0.01833357757937178,0.017078860966699885,0.01696946959426582,0.015525002047479709,0.015485938535846183,0.015505585174328027,0.014364743252851612,0.01512598087634413,0.016633802556852508,0.01715085756241752,0.016683294470272014,0.019676139842603333,0.020230106555465498,0.01641523338486634,0.013803087174307371,0.015627144140225223,0.014908632888312387,0.012162937125555908,0.011716080829328903,0.0117630174301721,0.011694042258052467,0.011143338210967838,0.00914899402276578,0.011963556489367866,0.012372523457825722,0.013503081438313677,0.012581580505590703,0.011109809022181342,0.013501267106424101,0.013758443420571066,0.013917636809606787,
United States,0.11005992602814708,0.12300631516444563,0.13116587486735856,0.13240002685002736,0.14582879459486886,0.15397683339534526,0.1628817827151869,0.16002686787184867,0.15226951365484734,0.1268746392145966,0.13467350174541906,0.12115132263180892,0.09900013802200905,0.09653194956482128,0.13828377778573972,0.11454021604282923,0.11597831680957772,0.14767503897005568,0.1441235676029557,0.12257605146609772,0.12404177026182465,0.1352991626121633,0.15132222432771864,0.13588654628611202,0.12946552807392564,0.13480008387809483,0.12607208395365538,0.11276564215558463,0.11445662261763484,0.11790081068068026,0.08522900990161786,0.09454621177963377,0.11540510011207107,0.13478110760325462,0.1333958678913706,0.13411010733637926,0.14912236832858355,0.15807859616601155,0.1713975451615402,0.15069094033388356,0.14264767620666904,0.14658534894296837,0.14710338520418026,
