Export_country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,135,136,137,141,144
Iran,11920.614,1997.8667999267577,1822.595,24084.1990014801,24519.000001525877,41978.13800567627,42422.94800242996,3573.9470003814695,4045.2159954214094,41385.78,7683.235972541333,25836.414,54011.17600048828,492.89299438476604,219442.77576296998,369.33,26720.929,173287.69599292657,,41764.4,34022.354,84503.137,23908.315842727614,114460.643,,76621.0,252972.1529509735,129548.033,80866.89202050782,189901.98560164805,14467.800000000001,70.2490566037736,110286.61356652316,88998.3,4229.6362196960445,296085.2915421071,0.0700000002980232,,514877.2599973665,65736.82798747254,157551.71014950823,615073.9872491161,1.81,50020.94,295510.8084391211,130160.11199542237,118751.2018881836,486190.6071611328,5872.4619999999995,1644.29504394531,691545.7882690798,235036.7779989395,168468.83999621772,573154.7500006866,42003.532,159.8,288233.98741667316,165840.66493937967,385871.4850000002,481474.16926819074,20378.29,1113.23,1432553.7219999947,42720.392015414116,229427.473,1559625.313,121488.3705886949,18402.256,477017.9691819977,2825.5429975208262,169177.65299105836,1434841.5681941202,33426.93000061035,61866.21550971222,1163515.75771322,171354.381043917,194253.05940920734,91571.45452802339,6514.28603326416,46.575,1066752.694029869,102042.01405859375,12903.038246765134,1019358.2694149889,422.91599999547,16865.85,276788.24847222655,1691.939018249512,110721.814,343899.41500000004,,100.0,393290.18972355867,57617.10999816895,,394023.65075505315,20248.74,15336.92,320320.6520212746,69.11600022435185,64062.228997619626,1055894.6400013885,10582.36,45245.42,290445.2059904564,94078.75404403597,67.62,558866.4810082397,142.38,,576985.675190239,21654.002,106345.97031066896,670317.2279365902,,19502.616,610675.9941382147,73068.929,35046.0,766090.5326418264,46.0,47.985,547047.3611542598,85076.47700549317,49109.916957275396,734576.6504321003,200.199996948242,562.415,324309.7439670258,336159.67200487136,15406.234000778199,491055.9950148754,782206.6169752408,1081.965026855469,120129.334,784748.5810155261,944405.5606162464
Italy,172.531,214.61381815353798,7227.837455043164,1288.3610002859325,3786.2321231191413,715500.6320462779,2526.9848029216946,92.54599999999999,78983.39960628997,1002.1393922087038,8007.760438045157,1467.5934592987458,567.3845746425189,3661.942968147867,674482.685770553,3333.9203545050727,3031.4123292045506,735767.2789526762,949.4841062791202,354.4470515971225,14446.911271149374,32095.817166592547,15812.12945102182,646933.587426752,872.7109999999999,719.3739955669733,693018.2021860793,30758.225546878508,5942.4064244711035,565118.8180286299,813.8859098844044,4105.285155561511,712367.9890149905,5312.117969489764,8233.954709519028,551799.654238118,331.905307245938,203.78299055214592,670906.6973996029,12199.940126877787,1684.6316382273403,681850.047807187,3940.8788299235375,59.704,529475.5075211889,2060.458559695179,2252.904546729587,538532.8426987266,8816.876490687131,108.14800523417111,717070.6944347586,26519.218127696877,5907.131116230059,716894.0871734726,210.272,351.88299082618227,583101.3608834539,46949.56252401862,3764.874904601985,581122.9166212169,4294.0266114777005,2360.0486445729703,790806.1244647645,3575.383521203609,15425.709401146825,718341.4274487937,757.726301376335,1242.142264186758,724102.6924948234,5528.65847732949,42837.26074329156,693510.5432561289,1475.5325141827168,367.721,741479.1042627955,116156.6184693563,10453.506138573994,743883.6249549942,2491.058484926781,2172.1007181192203,702285.1339349158,4982.273785527035,45332.17187880367,692089.3176091509,267.7013691395944,1191.351968066075,771332.3308414312,2842.5201665933337,2170.6293874114226,584038.8989169528,135.733,776.9829407572449,682667.2331002348,4052.329848089271,58093.148061922584,604087.2847198813,90.7029761328279,4264.1259320334,463718.05591643363,25346.523876396106,2339.777517932997,592499.6169804703,34990.222977620244,20501.871695043657,566303.3694630299,2034.2419926002535,4199.922521606616,442871.31899031583,75.14,1032.133338266442,675815.7159841082,18449.04523785465,28404.456312695067,548920.4085396663,487.9212365769,75.82758622364534,573859.8643366834,51557.20233234793,35981.18588169398,521673.6305570139,3392.894022434401,6011.7667127252325,501413.89019540325,63737.508671584095,79256.55839226216,536434.4736916827,22515.025120894796,7046.105597463848,579692.9966432397,5967.820022779986,64979.05664605572,372304.90917907184,846727.3067277778,,3417.77773176985,443912.1897754571,145288.53592064968
Japan,1856.606,8221.65160197078,11913.555599823678,8524.309,17321.559799987794,4308264.460203558,6056.754830458314,3125.735999998659,15601.72287664022,3612.382400024414,8172.356242205502,30052.280435061944,5733.24187567051,892.939866508514,4071417.9108905606,9869.269720062006,8159.1068797913385,3826353.2284869747,97.444,11983.051,12364.81338439386,17007.8190847253,20351.789393610405,3897889.312094534,1777.303,2173.6305006101798,3809662.94208075,36405.093,11822.49549398688,3712817.98951301,5447.167,8795.947747179613,3486913.7797194044,11898.24008799259,20851.360592479992,3684875.60451465,22288.04200002432,439.831,3486925.5938683734,4267.616513755344,26567.461284973768,3627323.656370971,6862.508059824873,1546.262,3681173.410811867,20991.057,40967.44279605158,3190897.141377927,1698.825,3242.8379723464277,3486394.5708303307,6097.437970158694,36051.9322491223,3262245.559640373,3089.8480000000004,4552.075999999999,3501576.907382159,19654.190000000002,20156.076566276868,3419798.2308937856,109.58,22.64,3339792.7632770026,7318.768,100152.6084044179,3140312.0934133916,6901.728,19.613,3323881.3514907965,7574.418482707152,3661.041,3197491.377345485,337.198,1726.6709999999998,3277430.3970975056,2402.216837583575,18956.947734994843,2375346.1317113633,1561.8809999999999,9038.794035016159,3411293.008272589,12591.459,7933.316,3151175.465565689,9974.336,1528.09597441189,2910563.427503987,15639.287819707119,5761.72646915007,3120308.2121552243,6803.160078863267,16644.713204571974,3224073.8380906545,18301.35132276142,33792.09863681831,3013875.5333164,67.675,947.9639999999999,2716370.1644917415,31568.84205437605,45531.74866454624,2907769.4419244244,2090.128,12736.31215779118,2750035.224158684,19633.804577699026,25394.71687408218,2502686.4743748247,16153.09926319574,802.518,2981620.582761654,87331.50479467714,39816.59468526408,2373970.472961968,18212.0234665442,1493.5897294798017,2572500.5917470683,2303.1809204582673,10169.829000083922,3046607.771356774,10022.294558710526,17415.821765248613,2685845.107868742,104217.79806500726,44676.39237978791,2184710.6899763565,105.44,8181.45787107314,2741176.1547247255,319386.96915108187,63324.801243058435,2336795.422487117,2419126.9829766764,12882.311551334342,10832.711,2005377.4476462968,2241398.370789791
Malaysia,6015.653330078126,77083.3149699607,1384.062,1320.740591091245,493.84143341941535,188926.2811242505,4.0,56.477000000000004,587.101,1282.638946125812,63386.70278587599,19476.534,17.936,,271300.44515243126,25771.188904880495,59422.034294024554,267358.33398096,43465.068999999996,44064.61594921876,127678.3258633699,388.53469140625,84.4955001525879,156824.44828195314,2121.386,249.12467512882273,241675.67762319912,159730.1831714441,2359.7284064758032,66008.35651066754,1158.8680081100463,458.12244580078146,113639.21101014009,84302.62933114385,4149.331269930485,69993.95779567157,1135.898000717163,11487.752114501955,244320.89748915023,43659.29658557777,5708.705878165892,162284.42009617732,1588.3943945617677,983.444627833906,82320.95726419208,1861.33525,35052.24321957398,165440.2054126796,144.494,1389.5005981903073,189348.12202666243,11424.066479893234,10257.251600219726,363485.39457361295,33978.520000000004,219.1562032312751,151864.5720512483,4891.628963867187,3218.7294069352147,182385.44743839782,129.4829999809265,329.844,368965.0418825123,2911.9368112881666,67987.54483968913,400882.31997621467,404.533,280.157,344843.91830298875,6580.772956341576,3782.924459976196,335753.58833225083,979.4498970184327,719.8523403320312,455497.8129555918,39211.16904188986,1529.5918463457192,986939.4635585623,8102.325981231689,346.249,383691.35257585126,832.9629504589943,1774.999,541461.7447504428,2977.126773925829,135.5455032332847,1165577.7341691477,1459.285569530774,3528.3438094874127,858765.2585489353,955.2015744150877,241.7534060821533,744309.4196195335,2811.915291325992,40583.089,775558.8905313973,246.8800006408691,99.244,853859.0563763042,2346.445947021484,2435.865052234652,740757.8259741437,111.57799993133546,195.47500000000002,1093717.7681547883,1086.5869995651244,5589.773924922429,837216.6940202337,26.160548747504016,50.167,664370.1116843597,62129.16525698957,116070.26766701347,485311.26234992105,177.069,346.262,625889.2523171817,32902.832504887774,7211.037086730953,784515.0425911441,491.8,162.077,573031.4649091732,37222.91699901535,2832.8748345184804,616352.4673081704,247.670003662109,2692.40642801536,722002.469430626,46401.76230000001,4619.352297760201,656651.7782529441,711625.3054987877,,122.088,626991.4397662436,644611.7801661206
Mexico,7.176,70130.28,1380.167011109045,60885.42274457949,32014.050750451872,290367.17045877886,141.89000152587892,735.471,44631.30643593953,1032.9456619417092,331.2233549804688,30344.27185972595,20.956,29539.41125421851,481084.05605378497,4993.966140942204,8970.913233297957,357351.9375326832,21.608,66.44699958059937,41385.809412570714,34833.576280151035,602.1341056456193,404874.1674483968,85.095,90.978,457137.8363043244,2169.3678537973888,499.2765646856392,261010.9467900663,201.363,19.0,325263.7662496913,2202.289214369047,2054.3662260878045,388209.40006396704,13.4390001296997,255.652408630371,251145.70090272927,1638.5206022820269,1394.2319169921875,179218.5846142713,139.1509004049301,149.68711162143148,347758.75017261045,358.1354917607121,1345.164980260031,311398.9487021385,429.34851363023944,105.66919921875001,189780.643179388,11782.20608865725,2822.8095795890417,311049.41701299563,172.78887634135293,73.05900000405312,180697.6329864134,28379.669952638746,979.3414160066756,330087.1351307486,33733.31656690664,22.0,349402.1042520153,1183.5362339497383,1231.9088714744087,411196.68370691617,163.832,24.197,298294.4485259793,50218.31846919082,1684.0923839217664,343807.9423120446,92.71500001716615,57.834289999961854,491660.70656450966,93192.46529078967,80313.80286238043,452451.4879180634,42.668,229.1482288008579,311119.9248552858,230.00115629959106,906.7397468771755,479306.40987099154,186.352,84.53019279684369,372763.4545549896,941.9137730981072,2063.5440263152946,396583.99059633893,27.5182168262654,207.40000039339063,438431.9348430117,38700.2570348867,50141.65071149632,489209.09186584095,57.805,13.66317004394531,432540.6720352789,1327.026407115527,41013.64094681052,540733.6877960576,131.70412653898768,218.33499995827674,500264.3803609656,4853.717430665309,1548.7365244746147,509078.547660813,32.478,601.9614171230919,815053.4320270806,1552.0878009659184,16367.237691800743,695885.9646129649,1235.437594405734,405.0,591714.5538312902,729.2923302462256,1139.6073966004478,604553.7204132122,61.663634644554804,7.0,744876.1985826896,90.70910589838411,7770.6883586790045,543987.5690721984,9486.767802828103,97.0,684105.8895001537,58.526219443378146,233.06319921875001,502683.3913416411,492069.5107220767,250.0,0.0640000011771917,444168.95879954443,457919.936820128
Netherlands,3944.395877532725,224.643775891655,1738.6123082408833,1593.9037270095419,38199.94242933461,774478.3428167453,312.2010035663848,579.5834524150844,4673.522408098188,1272.0214250855931,497.47362839121047,426.8200754501548,639.968821685728,335.87032416564807,831381.0735548902,2836.3696243294203,1124.900742414428,911477.125615955,828.1866744834789,152.46303513285,8404.198559028693,2740.5684851617357,11162.717715960076,808977.6263136,257.80914808285286,823.2229446750222,872127.8034267417,4208.881451761934,7046.856246646734,1027477.1766772064,3727.6967850002543,48.54801071996941,912897.8576214307,4498.2345754155085,3420.281599829265,902554.9910664435,3323.2469950914383,2481.4476734516766,857146.123246287,2514.781853258275,5793.173725530973,925956.4643790043,708.8419844487904,364.00804502061993,931525.8468706397,3680.596844023343,12180.368561102148,823712.1859867192,1217.1948113433386,5214.054308890171,880274.6935501946,2791.9040671880043,2396.2256493037025,984105.9628680139,344.019348704775,400.67598953408014,872341.4512119235,1132.6867898679595,8533.90334933256,847228.6577400864,964.6921567736364,5.35300009325147,981118.6275347373,3891.0599600367223,2674.014332036899,857717.7819315017,313.8877641743119,10403.822247505188,879897.6386814085,1903.887411223408,1862.5017091632458,1005514.4372928754,446.46294549965035,75.48000079393387,943821.6089221917,3978.298777130008,3838.2830204479014,870173.0440174957,79.64341271114063,244.4680015724153,908059.053045642,2374.482998840002,2999.126831100069,894138.5143007714,264.3744408490319,1333.3208657562425,815720.4880202969,3604.242939124702,10953.03335534447,851153.949896977,344.79991826623274,3369.4420213699314,933097.1998872044,1024.4049920591592,1745.282478335845,754765.203404346,130.4240005246103,34.072591205618544,683216.1299344185,3469.9910690702504,4806.844254858042,836900.7103859433,3361.6774068111285,455.4385329383884,758612.5296427174,9287.62640037349,4098.325883663964,641736.0380136773,2535.001592467959,216.7586384332428,757678.3348280916,2604.9901874174225,3766.1871581072273,777216.1739762349,972.4955727252396,754.1839925296375,747346.7136227527,49642.43458036711,1134.527720607291,801498.6374604416,197.5272854644772,11777.854419008681,698692.0472311603,4815.278958788621,3343.636714117342,723517.4212230485,1220.9339107529195,307.48829387698413,763307.6501476434,4610.982626353192,13204.631838693545,603660.8723297059,832097.1468987005,,4781.4271185310845,717639.8410289817,385003.1976410431
Russia,15249.006,114473.98373001098,51042.94895695182,9381.741,2044.2992778257328,4759872.305114036,10780.904,3183.1240000000003,94915.6062000008,37325.78256327409,80123.40437616322,22161.754200000003,34824.06,196.09,4596169.329454552,90709.73175310506,223749.14535126646,5814703.117032726,20253.88,48500.45849609375,184280.447,83976.79599999999,92930.32975998335,4899527.6121617,117.14,87486.746,5947416.368641112,129210.33833813039,75910.17600998783,5969962.312914044,7128.35,27207.35339997101,5724704.727475723,328111.82889999996,108932.73902566686,6049137.558657115,1615.056,114.489,7836440.177142128,46461.37297424317,660135.0667655857,2631844.957337733,25.0,34850.342,5591006.188323171,17595.869313326984,269816.3908261806,6225684.609912746,10018.199999999999,8497.826,5154806.623106149,145775.78054140662,216705.8132117186,6387496.047114082,5.039,671.3265948080921,5612436.849265133,77521.56381837961,152374.51074254242,6589185.080168451,308.777,,6635049.680205436,199247.46638786487,162758.37340000152,7293282.675039895,131122.92700000003,21.81,6034018.448495818,22871.786,19551.840233468683,6659051.0811986,37194.994,21014.781,8056989.825080334,67431.33414210143,164127.405,7515276.174767583,40369.37165956297,102.44,7089817.347593471,120927.817,296671.7483865132,6752070.400357189,21375.46,15741.16,7441973.916734667,99797.03720000076,44706.38145454546,6588066.4399326835,52.145,4406.30799023438,7811572.527898876,143467.57662856107,254774.76563993836,6477367.950560423,65976.069,79778.113,6977607.652682057,188838.09878912842,17261.333,6792981.536165673,93730.43699999999,377.64608984375,5851473.769958377,31011.426999999996,104771.6660289599,4766604.191724017,1322385.153958671,196.22,7232083.267647789,283810.7805304108,4401.76895872427,3692383.853358633,,,5983802.742855852,75483.67957934574,54734.09673944699,8803409.094790643,,,2964664.2765068794,46150.62398780679,148.67000000000002,2024786.2255287138,14.874,62480.688,6035454.3236791985,142586.20469395805,,2106045.647613412,3315161.7920354316,28120.0,,1942476.564753886,1282494.3849904868
Slovakia,120.05000346899041,558.5069857330326,52.7999992370605,925.8200067443846,1390.8999605941772,418700.27774395497,52.7999992370605,135.598999023438,1008.401243211723,721.1069930877686,208.1707121300359,656.6319713592534,372.29800415039097,446.46000030517575,427601.1286440968,1768.831948461729,985.7789959162483,460651.0655163607,154.06400203704834,17.798,2979.1289829760813,581.2449983954432,127.68399810791007,371447.1473216508,10.0,131.3829978637695,447895.666862775,596.9179991483686,16662.882816101064,577415.4045959251,31.74699974060064,42.2700004577637,355666.50620297866,1230.5100059509282,2142.0200236266105,446211.15445479803,,109.51572633530026,463522.70618206006,709.4089905319212,2530.0380451517112,481826.0526893858,629.125026855469,352.450012207031,473189.14198060567,387.28400576782224,490.2884154302258,562522.4675110977,,24.5919990539551,522822.91107569326,819.998001586914,303.12077264515955,505545.74406099506,53.6280002593994,295.339996337891,500094.37944522535,64.23000013083215,504.87682729501125,613954.978083693,279.4850006103518,118.0569987640381,672146.4179666634,549.2993105354182,967.4690007488243,598628.542531864,30.0809993743896,25.3540000915527,636897.7794426039,181.3930001118183,658.0110049060311,552537.7059178832,1200.2420146465302,64.96500015258789,564561.2224413233,955.4270234107969,618.068001327515,464688.5664526371,181.17000060968144,59.659599609375,619664.8092390741,2282.704017478943,1793.5128145186102,640923.9154540441,101.09178260021693,144.01540244428818,442202.20734991995,4512.352023601536,418.2129964828496,354602.4707264748,65.0,582.3100133538248,492100.6636904649,2960.2146099117067,231.5703774090242,370083.8068084234,44.54390319840934,710.3159999847412,268982.31123203225,8371.931231072394,4271.869565170577,436693.97383319825,,63.1599998474121,356808.9507808077,595.0980119064577,315.6940021514893,311484.09897523234,263.238600000024,459.426996826172,483106.30891622335,3880.825321081807,9441.560751420964,457906.85726603225,27.6077640811729,510.074994995117,348991.65904536477,3038.629874558726,2549.436970792133,460473.753485085,72.415,,450417.2557107775,169.2692346614944,1054.053043945313,337509.67534192774,45.4170004650951,10.0,489113.63839568105,1173.2796318000696,1369.638998556883,374467.6881064691,547422.554287398,1137.690025863648,,319751.07064727624,54312.870693290664
South Africa,1409.3319999999999,2169.3141216779027,18070.289,13773.446523904377,16475.001849189506,369563.0518512224,352.90618636863803,495.636100006104,5544.899019433562,2862.209811956841,390.8262611946029,1805.9211098632811,322.94600051879877,8126.867697110418,451923.0299025156,10855.246058373068,16373.860437413583,553476.2212675915,729.111999206543,53.675,18104.634793602916,29209.23058750667,8535.77066414894,454040.5833105192,1759.53202285767,508.7828447758012,578804.6120492305,3254.4533778686528,9509.64877999997,447962.2628710374,167.31900000000002,4216.534813099078,418808.58323686954,3516.74520102636,2088.686633934211,541079.5216631315,925.132873476959,477.1232368535259,481512.1952760177,15912.037291215398,10561.919410608829,294349.766589215,27.0,470.59675233459456,470607.9285154148,8577.47031171131,10703.193411958875,445521.81878066575,7196.445203379678,6.658351868806454,416677.6596545793,7383.911379940039,16614.008407407287,370754.2841504096,60.724180000305175,424.553300048828,390131.84937549575,5955.386918064271,24978.61119802968,318497.35717485583,85.38700227107151,1282.8683787828243,604466.7759037052,20767.262450039783,4556.733433859311,448767.2541530962,27.092,1813.3139999999999,373425.0849383757,401.7486437537301,3171.988457624419,405437.45455923636,1066.914024414063,66.74250109886393,475493.315642385,4433.467265813529,9041.388484569068,512912.3567404746,69.8739647171242,259.311056640625,475074.2239263505,14104.816135865312,8609.952,371245.6037148945,75.7062399207288,1106.8230007858276,471673.2263618128,12854.852855144833,3903.8713148931006,351084.4896191798,1157.58446875,82.5251199951172,465356.0465406942,14636.386802073284,20452.89122359892,420194.89177917305,309.27955299377476,382.667,192550.90821442797,16023.044534633616,4643.66315174219,313602.1757249983,3826.160000020981,489.3783300995827,373266.6531818264,10824.66744711675,3537.325578593926,281877.83504306845,2559.2749995422364,5144.3924604347,329738.45048175525,8274.532440652258,83923.22990307392,222092.65207507764,224.783999443054,5043.39480116272,366333.1229210485,6587.460164306609,37795.09887143311,261260.87775739367,637.9729364898293,3295.6848399658206,428657.76813976077,39659.2654640139,5766.39692518885,337377.3084364149,2105.99231693781,13190.197640625,266314.40538113797,7661.344115906941,17955.408911247527,309885.17766151647,444990.5433139415,9761.25623179204,2615.089,327668.40681168064,253926.95822097058
South Korea,226.901993286133,645.595987411499,1474.3657749216036,4499.852000000001,5148.343195209614,2827741.3365438255,4142.675025177,269.21500000000003,643.4855007517482,13910.628600097656,520.3291691978283,340.86899999999997,2484.357872105948,464.94,2706140.428581981,27123.801574094956,4676.4096986724735,2647536.234500332,455.138,300.305,17974.41233701325,5322.306700873139,4599.523127979368,2475703.4768629856,14743.307,615.98,2728240.2022219226,36780.31762987013,17639.960003385546,2526931.5337678837,1912.4999999999998,3981.8608406944672,2813992.1865195744,11227.82500001526,5935.489518629045,2554778.2963572885,107.03305044097966,10207.3,2491505.259536524,4216.797107712058,26003.221258223002,2628214.4589659334,1166.4499999999998,7188.742,2564055.047451647,35793.56547610167,27243.040148347867,2654299.068542661,1952.9679999999998,15.769,2407055.1693375297,21800.42053894358,9293.980614800192,2572025.5476380973,1444.1968000000118,1171.9192043535604,2898932.3643730087,13018.281998167991,46265.332212515335,2720934.102709052,85.7885,4586.819720574804,2564839.505915131,34082.7019115732,2647.003599975586,2496213.153535167,491.8367264663622,8632.155642838246,2494952.1863769023,19436.308717858978,9754.984096266217,2668698.638220387,863.0395593940659,816.917511275014,2752816.2525995662,22150.6030715614,2606.1012140912326,2585125.867401027,155.7894134161367,86.00399999999999,2512375.1526538883,30613.80597192383,5772.953679378775,2841900.644820868,768.678,6951.43394628906,2548733.2867843746,12452.555759118773,4918.083062924656,2498371.299552804,6690.198,12166.037,2475356.4239501124,23589.42058031644,2369.622812207964,2622596.6025609765,571.7374,705.020014976501,2075839.044825174,6267.904656351461,3075.4349210822797,2558843.4916530466,488.580239990234,3469.2529999999997,2554317.6267614863,17707.860575321047,6056.219227988889,2667512.12077051,1064.9890604796672,61.6220034870819,2403834.192205619,4951.692267114207,26756.94577481719,2263471.7635850026,483.34000000000003,6277.174326550484,2554241.9337207368,38562.08639346648,18111.046835745026,2360122.6524892147,677.4358994133011,6714.799514069147,2128493.6361389877,788.1762511100102,11248.655843627777,2277936.645390459,619.8359623471042,610.5152024346936,2246872.433053862,721976.0943512394,5054.483754231909,2187746.123211304,2219726.900270542,149.10100776668253,15734.698053526072,2286370.5426425813,2226492.7179366006
Spain,49.57,5066.802231800208,8064.515987000738,1331.050697938155,15751.609425175957,242916.93831476293,221.57328885225098,183.54069707458436,8576.655484125127,835.4462602597242,3237.847403734618,6360.246448621212,1414.272980849236,176.0227899999619,295025.1859225425,17271.07686845616,9411.864255688824,337830.23410721426,836.65621162771,335.566267180878,26071.10581374135,16894.616574821925,12086.71274380741,312508.0391644517,254.22023849509537,165.89995199584962,342228.7534628955,7184.303589761399,4279.862901708865,363454.96184219804,243.74570393755658,340.113,306940.7723835674,1692.601170935462,3173.0360864817217,280763.8180335197,188.692,304.68292585866584,350855.40167331416,2716.4043928775673,11567.805059124417,350599.8618575819,7046.164931968031,795.2820334166263,306177.2655014797,10019.073113435412,6627.203420613639,252131.2107696712,661.152,2178.4002064337383,422884.540800901,2983.721231582805,2647.5238605731424,340978.614553239,447.9919047600963,241.59507016093556,335992.8476747116,2147.782370879557,1092.0362499999999,290298.16177301446,1295.68,97.47989131622016,335919.8150295671,17018.066672933306,11068.105534431694,367408.0276137232,255.1407257024214,1418.682,344457.2619298961,3426.92710326705,18070.19586761294,345932.17256974865,575.1349868776675,214.66887890530532,335477.16936876526,4042.932266890325,21503.856577275023,312971.42455556086,484.0945343551915,302.34311600458386,431260.560999035,1585.6327935150453,3257.8630881794224,263766.60880256386,289.804,57.9135,323892.08240253245,12564.787939380947,3712.8929263038285,310864.7320705134,1836.818743791587,121.68635402489154,330093.8674088295,3513.4380862892617,17058.081976591442,228569.92418682267,1200.029,118.4898458885568,214608.94807841786,5758.16504702396,65119.127819554604,312271.1186538792,1772.7688177202558,157.00199999999998,310827.7124518998,2938.8849704352147,16845.327559096364,207906.0689182514,69.9811742910745,895.6623674214754,346595.2429697383,28093.405172221297,5538.728347303457,263481.6169653548,1391.4655915287226,12988.365575165904,263255.51415492326,21901.513841626696,3057.516948010621,411210.9649466511,278.2403999284316,9958.3992688142,208031.2778625869,5431.101961349222,23587.33147764131,186467.82270688526,1094.5649951433127,5148.405346550577,289316.94118325185,7941.195912069682,33850.10512560266,162418.69577085334,176832.12615376798,3057.1243512814763,42992.870462731014,170276.68540633557,196164.67156113937
Sweden,9039.532085639681,5713.084215897692,1495.5909257108035,27943.10938527915,3059.6137030842806,267149.21591897303,299.07983093348764,649.3592701651405,5614.412749563026,10355.72315430213,4924.757057331847,17540.54971717038,2882.6641115925354,237.366731661523,343854.94893885055,96456.63674997601,625.1513818509839,285772.4243071106,1851.464950267127,3923.16000302214,39770.008208196865,10390.933095264561,3455.0904646534177,380722.21791178687,119.06006404867188,477.61299951653916,241575.75859136166,7426.1091600398995,48784.09855127885,351119.35650758597,1345.3732408888911,5190.356172574301,376859.90326083667,1726.2836963371878,1616.5072043555765,231600.3927703182,103.7539350633246,59.3819980621338,355848.1445763978,3179.1407445137447,1094.4345168693737,439030.43103682366,1613.6209939643768,49.69599998092651,323444.96588079876,12820.359663478674,2287.4702334616054,304046.69748828997,1600.175162951904,826.6363046234541,478130.70822301426,2031.369916486229,1010.9865828354425,418606.8518452806,87.93400084972382,681.1540014078315,414260.76246601157,4551.141882606982,849.1205395694451,372224.40034944634,391.9430038928987,19.220219366714698,426087.77887306374,15079.144781045003,31479.075535830183,377709.31690087874,100.8279982954264,3925.7054175601083,442802.7470774307,4358.1668724111305,19810.53939462205,369634.49180984905,286.75699567794805,2242.6628702443663,379553.8200181528,7193.6230851681485,2599.211015964019,399979.7680689985,53.2758624481246,2246.069821101251,432323.49464446754,7086.4873307869,1514.5768045979307,345488.34042621095,929.265000343323,471.5284872865736,404760.1893604444,2011.698879607905,17163.06409862967,368181.6912439799,90.35400003194808,19.74865506137196,352083.67372173315,1533.9838957586649,9792.853491556501,381855.4119994647,1925.0949554657218,125.02387868553893,337323.9284996041,1684.0455734486295,10147.065516747756,421990.6063300336,304.2463936503482,568.6169933236672,329445.1064510938,2131.8653531661334,17170.248757416357,266441.0727957831,1011.505486173225,1003.3001719412798,488654.8423236736,40715.95270368616,58751.322610409465,180897.08261832592,1315.160629302472,24631.74912071498,534886.2383336254,59384.96580489158,65517.67691016868,165682.87639196432,134.8260001000015,2333.3031030053276,244580.3130123401,19840.42936453443,88791.77673779053,149662.58440051915,1639.6873456883127,9476.22069045942,172189.51339946568,26039.666799351813,29500.988340690423,117683.20588366079,303819.3435269176,497.11098975408896,4865.187049639903,220036.57717780356,192339.2415862529
Taiwan,350.0,515.199001220703,1682.1092176791963,14955.3164162165,7826.891553089989,1044998.2954536792,167.52136795306473,1899.3137307704608,8816.935062751489,6686.82419726193,523.3721143756445,1062.670582520665,8204.514933556766,157.795006103516,1092191.6167651904,7654.365355180355,25303.944833539317,1052863.4372459613,6046.678644744453,2339.438633398214,9562.929945118161,8451.83415485045,3521.7554565066916,1001398.8205241511,6352.786034910348,379.4489955902103,1009679.5677443478,3734.7244079861835,1028.2287571567367,894800.6181506889,8949.0,465.0,1025853.6922190639,12356.464019829318,4395.429899943538,905833.5260731704,302.35000610351597,218.46599733829487,838101.8357224109,16533.2781609614,2251.329805517197,823228.29623836,253.4029969945551,76.0,961917.9864308747,16635.544829186474,6514.741927010614,770004.4173272528,503.3795112173417,2881.922263243169,1143331.4068494923,2987.9539855555495,12889.169714562635,977279.0137842994,892.3860593995942,595.7555634327795,733370.9163912053,4227.39042232683,4584.427922864586,811471.4341251357,884.0,303.4026213757793,818841.2044942327,10235.964747386432,10311.24050257084,853182.4122599564,6330.040014545034,370.50315761765575,999779.6919621895,4610.077295486517,7632.571542494324,876723.1381871947,229.23466258121312,1834.0,904631.6554196952,5848.710375098723,2792.708287891856,790445.1338571634,12096.02099609375,110.0,889577.2710292375,26880.091706292376,12105.541666797846,790550.3479089306,218.50328758005256,264.82193094348906,788051.3752706192,24317.89404937651,13068.435719667614,723315.1862769313,473.3350092832049,113.19685366594415,870478.0753707575,25087.756048393243,3692.086188722425,697459.2221692305,305.0912344171113,51.384283951631275,642590.41115844,408.97804933102725,6163.942957550307,795166.5892797234,3951.0,440.0915621889587,770206.330614339,8194.520124816032,13435.5090385787,747553.9998001242,2598.6341977610928,1.765518537490897,881202.0098564415,17048.014210011184,12965.14908654024,773167.1041987349,329.899,23089.47721380469,867544.4764864101,5794.453221570197,55301.81442491804,826493.8481480231,83.62603174822826,1157.0,776313.063414469,13756.668562029583,32406.91868227028,717464.0000448435,269.915810550016,1839.1743120264869,851713.5704242901,9119.162601853115,25637.05554238152,650372.3539183765,884760.5368887804,1896.732,424.0,663377.1510055213,690762.6759178042
