Import_country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Dominica,1.6753662273200851e-06,1.7692083555637082e-05,6.554756088678558e-06,,2.7182722725271837e-06,,1.7180786466528703e-07,1.4962663369796305e-06,,,,,2.523829671610201e-05,,1.2603677131858708e-10,,,1.8157102101649512e-06,1.0127246232810526e-06,2.107443424751783e-06,1.045347108995086e-05,,3.864573479635572e-07,6.33063747794071e-07,2.0001392179357537e-06,1.3280817613570544e-07,4.310407647531845e-07,2.5606414358238617e-06,,2.4503369633932338e-06,,1.2405272732177301e-08,8.286210856205842e-09,,,,,,,6.866773235546719e-07,0.0005131550476012269,1.313885552573552e-07,0.0007430783372056151,
Dominican Republic,0.001621339934148376,0.0017601047732368985,0.0025613214411114495,0.0006724300314342981,0.0016008687150837501,0.0029315840086984223,0.0014500195204771857,0.0017370727637796776,0.001024447009907479,0.001819646813568947,0.0013773474163852966,0.0015316649035966546,0.0020852566079826826,0.0009041347361874912,0.0029681395401379837,0.0009867266577529051,0.0016421587888515161,0.0012058562530074194,0.0013553538705250157,0.0011893400988262992,0.0019918872494961368,0.0023747268430286315,0.0012947806107665764,0.0031125204911746232,0.0015838478700160798,0.0014762074529710526,0.002941629878808644,0.002713918200263629,0.0016343489159594145,0.0019032278243125502,0.0020499137278220192,0.002928457848544716,0.004791366959819165,0.0028953285709460777,0.002319486816529734,0.0032208306591141,0.0028777497601685264,0.005751481466282946,0.002691608788991055,0.0017142117800641717,0.0034065095320190237,0.0034942602999649868,0.0035792237043161044,0.016192159433912424
East Timor,1.8030673397479012e-05,1.7054567796811863e-05,2.3197295979033083e-05,7.131355112441264e-05,2.4700795557246657e-05,2.2882153042370733e-05,2.8896291360033772e-05,5.346449982394399e-05,5.366593751834103e-05,2.9412582998956646e-05,1.8548990694632432e-05,4.391076426212007e-05,3.0720833308424716e-05,1.4428758746769449e-05,1.9305949957853776e-05,4.292301798085146e-05,1.8819703999206055e-05,9.217860587646064e-06,1.5854487528342496e-05,3.9827306537405956e-05,6.122101524564784e-06,9.053299037052805e-06,1.2008073897291228e-05,2.1083517616880894e-05,8.341040183089503e-06,6.4816058677778805e-06,1.5055044005701919e-05,4.0456654140292565e-05,1.9657250235922232e-05,2.5856646354647445e-05,3.0074736042948426e-05,9.431469087957392e-06,4.1909590547932846e-06,8.12788494322943e-06,4.967714553418275e-05,2.1296496586865935e-05,2.7821788162532076e-05,6.474796560909685e-06,2.8658177612555474e-05,3.0556738863559416e-05,7.513794633383168e-06,1.7191907816784896e-05,5.042112655824213e-06,9.91821245197355e-05
Ecuador,0.001333512191218804,0.0014825582093125982,0.0015212650527649742,0.0008364165655524853,0.0009285967817684388,0.0007966532098489571,0.0006563926016634401,0.0006732856338408593,0.000961526601524742,0.0007719576557833314,0.0006733065832415081,0.0006919220814111892,0.00040374339008154945,0.0003462527410720986,0.0006941132144854055,0.000974861675178967,0.0008864458713780454,0.0014682691551870866,0.0009403851390172356,0.0008018785161963589,0.0014524927812899764,0.0011221574971833662,0.0011150088186589531,0.000821815037743533,0.001461144189911532,0.0012124573670435946,0.0008807888575417474,0.0010029919815686959,0.0007714643652543026,0.0011366124002932716,0.0005490785413086194,0.0004144252314887376,0.0010762757362977305,0.001074073486536297,0.0009186463723601379,0.0010040280209996485,0.0012022822818096239,0.0009076521493254927,0.0009251261948383946,0.0008198842410417603,0.0009846630055062556,0.0005485333533174969,0.0006105763527651969,0.0002564793392801917
Egypt,0.013759289539007557,0.012987232226097012,0.012834408521084443,0.017325413464992032,0.017736148893060598,0.014275924328529081,0.014407559708450236,0.015818940172068734,0.015201207744134535,0.017496412820220852,0.015837711791208565,0.013154071490423878,0.016207981290635966,0.016882889035313677,0.01440076686518119,0.01456468185689505,0.009138442909241727,0.007279494642202381,0.013709672168357069,0.01720402883194253,0.014948926804041399,0.0139455562611177,0.015368963974713016,0.012565970455697743,0.013192026293235175,0.012622336698130723,0.013310795708797505,0.008201901726908573,0.005832472762837626,0.010563272390716342,0.005724936029584319,0.003567894285946867,0.004194131244587672,0.004195171315437545,0.0033796532856787496,0.005919739669449561,0.011052902255535534,0.008052473188162193,0.004423665376454349,0.004351553575806795,0.00444452781932919,0.004640667298667614,0.0050945550517748125,0.0065756809376421406
El Salvador,0.00042842786058013986,0.00032124112059812203,0.00019891466875499616,0.0003926680122055953,0.00016022804223874128,0.0003950762562776197,0.00018986635337198796,0.00011394042781193445,0.0003289984353591632,0.0004002985450960452,0.00015013468364137881,0.0004922796082052092,0.00046341682916990767,0.0003721761413741114,0.0001874597387529622,0.0003548769179038964,0.00022538257321485974,0.0004421943070903029,0.0002607292309524387,0.0006425115987443442,0.0004057044487321155,0.00012222765325882364,0.0001551171386546004,0.0005363441955053183,0.0002860535691662946,0.00028959148812010424,0.00011306749816572207,0.0003868827504595291,0.00011355312503664964,0.00012351291484419475,0.00014364975899272287,0.0004958166262623639,0.0004019114043390018,0.0002580214027745369,0.0004177725063286101,0.0004905381592703291,5.387611338918036e-05,2.9625810022571047e-05,0.000965564495413729,0.00038872885791274727,8.388873637924299e-05,6.46524817054519e-05,0.0007536312253388735,
Equatorial Guinea,2.790981717421317e-05,1.3692278279891416e-05,3.147538121218183e-05,1.5895448118659014e-05,1.9939714934678963e-05,2.186676962617334e-05,3.790431188273192e-05,2.2472891519585726e-05,1.5800954756943144e-05,9.12864864215669e-06,4.717950582739057e-05,5.72873414795123e-05,8.016718324889385e-06,1.3200096071710927e-05,5.345711966940133e-06,4.6321043518538536e-06,5.000626101739459e-06,2.7781699859298078e-06,7.751778958616117e-06,6.912534263486073e-06,4.759197950040794e-06,3.172619315920056e-06,1.7704412745027753e-05,3.017575734024869e-06,4.381383266619619e-06,8.057018144791772e-06,4.268128094976633e-06,1.4215232008971686e-05,7.069448327851173e-06,6.101288329337874e-06,1.228031989557795e-06,1.23722382293387e-06,4.499200027974741e-06,7.449931140716576e-07,6.641769883296967e-06,4.694733004297655e-06,6.556819004790905e-06,1.0016301645462703e-05,5.283361629567618e-06,2.0244979115531676e-06,3.204429589876576e-06,4.5200205267295055e-06,7.1415652429521975e-06,5.8122256300393564e-05
Eritrea,1.581487756954051e-06,1.9817652541477494e-05,1.20843355371348e-05,1.0306956052964467e-07,4.0616724171583975e-06,2.6775207850258774e-06,1.8841155209306388e-07,1.1555624480862958e-07,,,,6.321166835224407e-07,4.3080920079583185e-06,,,9.873477675076396e-06,1.0402100724307064e-09,1.7252535110998926e-07,,1.639444030928421e-07,,1.6427693387900986e-08,,,,1.176781307531567e-08,5.697024416256275e-06,3.4259832196766813e-07,,1.2774793459625e-06,2.2939970543533022e-07,,5.111347649029538e-08,2.4300132561118455e-05,1.639333603730486e-05,6.26141171973556e-08,3.721878742025612e-06,,,3.3860790064725826e-07,1.0266294598783761e-07,5.465383225699426e-07,6.788665325444866e-08,
Estonia,0.0005267919224382652,0.000519821090270596,0.0007742771671446778,0.000528033390917822,0.0005368004113260314,0.00046378171593202587,0.0005171335530419837,0.0003912143473686323,0.0004412355299358109,0.0009091535282744622,0.0005928873884567855,0.00041699907872265685,0.000512665901084153,0.0006216931303334859,0.0007257483101869461,0.0007069331626606026,0.0006257866538233917,0.000620543972776773,0.0006554862672960956,0.00065592820263027,0.0006816481651286743,0.0005642037847655701,0.0005956104422045276,0.0005748147331776449,0.0005988297508522563,0.0006362016254527414,0.0007395254318475444,0.0009315395576622887,0.0007093539083951299,0.0008264624088545619,0.0009143906283282677,0.0006781065634757699,0.0006184888589113013,0.0005582440090183957,0.000597672412887234,0.0007234719494337776,0.000926514769369226,0.0011781009874809233,0.0010635093103600272,0.0008824705892967752,0.001129529940266838,0.0011379943838772818,0.000987572994710936,1.02623486868781e-05
Ethiopia,0.000777830274336302,0.00120074504096217,0.001519211122882129,0.0012478057395700203,0.0009026789085650647,0.00078163250239191,0.0011358520518871247,0.0010414356204818565,0.0006212623818868199,0.0006124412255065234,0.0010067366989032112,0.00043790440633827317,0.0007439597739402712,0.001168303635233292,0.0010329249895997372,0.0012272357512496364,0.0008102742704225049,0.0014465810406873785,0.0007469954472565274,0.0008224907990384142,0.00034205945432532126,0.0008189000980898887,0.0006632718592168333,0.0016117575208635477,0.0016554012574347553,0.0013663598952165287,0.0013447441493037746,0.0010138381839984614,0.0010739057045960792,0.0007481971650449986,0.0011906981358325744,0.0006175285164165131,0.0003978805031062519,0.0008286072862868527,0.0005800607018265385,0.0009268933147368387,0.0002051345877122074,0.0002120056802415631,0.0002481427999153947,0.00010186747390163012,8.068447968104216e-05,4.0952850688906243e-05,0.0001197543138362031,0.00032460706858995975
Falkland Islands,,,,5.261605727178408e-07,,,1.7790605814290187e-07,8.098589967527499e-07,,,4.776233817998525e-07,4.4794246788485136e-07,,1.2145330175409657e-07,9.953566274613331e-08,,,3.980539521949495e-08,,,,5.4454524809105175e-08,,,,,,,2.631528497908974e-06,,1.4380643411470766e-07,2.1877433972870732e-07,,,,9.738922399549836e-08,6.23780540257228e-08,2.5828020214779195e-07,6.013295066583763e-07,,,3.3348833742759865e-07,,
Faroe Islands,9.54400580877041e-08,4.098716761319958e-07,2.0747105333332556e-06,1.9007577452981221e-06,2.0771523882080022e-07,4.513188839825345e-07,2.6397606552482885e-07,1.0165896489672132e-06,1.6016779847029048e-06,1.1339619328127756e-06,4.790924507099715e-07,9.864820282589446e-07,5.5878876508175233e-08,5.262348202886006e-07,2.584946447555908e-07,8.014106529687745e-07,5.98316824563003e-07,1.96997056636212e-06,2.3242905479285813e-07,7.53445095700619e-07,1.3976745955409837e-06,5.624903675565468e-07,,,,5.184160318227342e-07,1.2465454402246953e-06,1.296793006752184e-07,,3.5550987109247574e-08,2.51164617186691e-07,8.08072200547367e-07,9.118394951804574e-07,4.40816977906298e-07,,,,,,3.2601784240196666e-09,,5.398134551778886e-06,4.5561087518144985e-07,
Fiji,6.360495626412883e-05,7.336762773318428e-05,0.00011391424226226184,6.798245288718533e-05,7.205754772780844e-05,0.00010450762407815273,0.00012126380597821189,0.00011578818886396755,7.408836020270332e-05,0.00011557400699128464,0.000149836803465111,0.00012503396785470836,6.965979238549942e-05,0.00012669087539181301,0.00015895746842265853,4.612991446512846e-05,0.00012130886798086096,0.00012121218968397755,0.00016764731005771582,0.00012747988443603057,8.390296752140549e-05,4.478646720581819e-05,0.00012387361857987855,5.167808031431938e-05,0.00011527748055910129,3.235842360047164e-05,0.00011636782578578026,0.00012370352210012444,0.00011888441086036896,4.075264200672616e-05,6.141586378200636e-05,0.00015896280603099896,0.0001364699302870717,8.835084729893885e-06,2.4817077037310636e-05,7.842624817502236e-05,8.640641054828946e-05,5.522877007859913e-05,0.00014232272246177073,0.00017412540207662969,4.632355379247756e-05,0.00010448139267630115,4.038102196419143e-05,0.00034656470376097435
Finland,0.001972235051200059,0.0019515860216278457,0.0018982967191847574,0.0016774526270721538,0.002184215310485023,0.0020242890085790106,0.0015779252183622614,0.0017157599924556442,0.00212934710782868,0.00225406290258588,0.0021937210426978726,0.002111084457948517,0.0025033167405796464,0.0026565672250818545,0.0025966444973295447,0.0024579892561311153,0.0027556001463197493,0.00251034172513353,0.002463483828628278,0.0024566104139024584,0.002457781633459074,0.002545360781847405,0.0023610345813533506,0.002260868888756243,0.0036052176527208205,0.0026064786536757686,0.003977778649780577,0.0024172564918494743,0.002639629155544937,0.004752055374345351,0.0032395457581114603,0.0018079332914369371,0.0017365677890450097,0.0016095068042135923,0.0014040144611749254,0.001884121725583048,0.002693820557274842,0.0021788877604150283,0.0019616252814581305,0.0014105483829489369,0.0028962118842698575,0.0024273039504634237,0.001687316003077207,0.0026769689955108205
France,0.05102017139277972,0.047689559718989666,0.043512043604265964,0.044491997610579884,0.04754800524210152,0.045241374189616636,0.03919182266226183,0.036161923560912246,0.03996848458570999,0.04420644234558309,0.0387327201136448,0.04413745322347295,0.0496876566890699,0.04571737846781861,0.03476503294775601,0.039221441362140806,0.04065670647265696,0.04237991553463811,0.03626520512420167,0.039860637177762955,0.041386097110775864,0.03748177133849608,0.034942720818281606,0.0373959889637979,0.04064856745602087,0.03899809925668095,0.03585327486354539,0.03594538084833334,0.038613432594468935,0.029643102532448107,0.03567787188867972,0.03641179494164744,0.03459656721717271,0.03302675190192307,0.026558546402842498,0.03360451126204445,0.044076033896269504,0.04270568751003528,0.034661546774840915,0.04140894364000339,0.046299268115352635,0.04270991935844793,0.04182951134313257,
French Guiana,,,,,,,4.7335628045648427e-07,,,,,,1.0898618778504251e-06,,,,3.485062435771291e-07,,,,,,,,,,8.172593921754993e-08,,,,,1.5987653646594844e-06,,2.018418823760653e-08,,,,,,,1.419060525206981e-05,5.736499542074374e-05,4.551660056199383e-05,0.00021708857095184377
French Polynesia,1.3429939378440313e-06,2.70550955514206e-06,2.4648572113878486e-06,4.187760584048073e-06,3.3380304977905266e-07,1.0373688077852026e-06,1.4805131421916083e-06,1.6229623581547807e-06,3.760278793381733e-06,2.3777473237187176e-06,5.779715268210027e-08,4.065737395398393e-07,2.3429288383709787e-06,7.696734637254552e-07,1.526203647798992e-06,4.939078047257604e-06,2.4757190060646375e-06,3.1315439981234297e-07,3.163024952354412e-06,1.4034424168823918e-06,3.8623549640215464e-07,8.812825110217922e-07,1.0557622231750372e-06,1.2376531221811456e-06,3.1832974146479495e-06,1.7725234297022362e-06,2.8071600534378743e-06,1.7728182593116567e-06,1.6402629073014633e-06,6.633368636383062e-06,3.1550428969546447e-06,2.4597987850529238e-06,1.1751544061966906e-06,2.738401205301468e-06,8.258840823316812e-07,2.727295862832159e-06,4.616051233928889e-06,9.082574641236184e-07,7.457289071281067e-06,5.225374831049979e-07,4.81988076582126e-06,1.6042009585029738e-06,8.969349742396182e-07,
Gabon,3.698348930376562e-05,5.137952837241615e-05,1.4642102340282622e-05,2.328545159012255e-05,3.3662340996047314e-05,5.0315402585110494e-05,4.445631996139954e-05,5.403510925096273e-05,4.112900436112797e-05,7.049255279846189e-05,5.288203147920021e-05,3.113645318301946e-05,5.3300322724802876e-05,3.3333202342776236e-05,5.293272690195864e-05,2.0059447931645753e-05,4.2702345041162985e-05,3.959418402657943e-05,3.0696749276136564e-05,3.713707436136098e-05,3.585338204731792e-05,3.618127712713737e-05,3.148479251031122e-05,4.2718458583959306e-05,2.539881957261205e-05,4.2472419153014695e-05,4.494050679639518e-05,5.431321841910415e-05,1.83693315082491e-05,7.143992513505296e-05,4.6702578145279055e-05,8.705298408774465e-05,3.2255371924849014e-05,4.464854425121444e-05,2.5155798949818822e-05,2.9678853482549184e-05,5.832488072858938e-05,3.299571089612714e-05,3.950715348108821e-05,5.2733443332099904e-05,5.593043468347122e-05,3.366663737310483e-05,3.612842379839283e-05,3.920496123479316e-05
Gambia,5.7007742844417135e-05,2.4622195303162337e-05,2.096320665331666e-05,5.118605389948428e-05,7.056287254224885e-05,5.181914341376164e-05,5.151859853615146e-05,3.517035931800248e-05,6.198564361294851e-05,5.3912577754640125e-05,4.257003681137746e-05,3.9331032433972995e-05,8.267769773581652e-05,2.993213143835393e-05,8.112613958928712e-05,4.8471669796350474e-05,1.881054987209109e-05,4.178981875744023e-05,5.9797572401367465e-05,3.7537466483920004e-05,6.017129193767598e-05,1.9475836087113008e-05,2.7305215022478762e-05,6.978946359153722e-05,8.61561932178071e-05,7.166611065721024e-05,8.4196854104474e-05,4.600435184769554e-05,6.468313949042562e-05,5.8110176914738174e-05,6.414929239844794e-05,2.344989760691089e-05,3.3030682827780606e-05,1.989786651637769e-05,2.2272751734432582e-05,3.776720297479782e-05,5.664890023053528e-05,5.7804652984644015e-05,8.305296574944736e-05,3.6219288452172324e-05,3.8044088147277906e-05,6.910503735409143e-05,4.434463970932282e-05,9.521726945331496e-05
Gaza Strip,7.570391371935474e-08,7.889886199226395e-07,3.4338871047425606e-07,,,,1.3656935911468491e-07,,2.1217201299308316e-06,,8.936761359611045e-06,,,,,1.3741503781128545e-05,2.0151415824194597e-05,4.489282765172416e-08,2.6524395898877198e-09,7.429140056540681e-07,1.8521490870046478e-05,0.0001856997934766435,,,,,,4.693491244861973e-06,,,,1.1436362559857062e-10,,,,4.0833090764194565e-06,,,,1.728634177614899e-06,2.417043850891062e-06,1.397007049018583e-07,3.027857644337619e-07,
Georgia,0.0002178282901027612,0.00044723217870206,0.000521866764230278,0.0003240245297645306,0.0002491965298676797,0.0001638490698839427,0.00015700255793591047,0.00011597784917246862,0.0001742758250130785,0.0001121761753338088,0.00010648777380873443,0.00014291213000195566,0.00013903351552444054,0.00016749749290845834,0.00035996027697455434,0.0002852295567890817,0.00011629079936904371,4.2804358284366245e-05,0.0001045651063967928,0.00015226179924643097,0.00014308298405954565,0.00014365790775563915,0.0001703278497856516,0.00021240972017609144,9.144855167184344e-05,0.00010852650761795785,0.00010707214912084525,0.00021548689552254891,0.00018131606124012465,0.00015415524050354024,0.00019055430027809856,0.00021669599095417696,0.00021851204107051984,0.0002245136489972529,0.00014342977620988094,0.00015472612662526596,0.00023193794630583506,0.00028481568619440696,0.000338269297680105,0.00021042266693770072,0.00014603014420643679,0.00016243498384006645,0.00016156625327804072,0.0012693530299549248
Germany,0.06868704000853718,0.06763012680821454,0.06689929939497051,0.062230430043367056,0.0690275310421757,0.06363453444584355,0.065647780327837,0.06347049828740901,0.06863039559064639,0.07718331576135265,0.07338356496994737,0.07178305547415843,0.07580614749979289,0.07306146384701644,0.06961695650592832,0.07035901853724133,0.07359069129273443,0.06949596770235399,0.07418510630427244,0.06793513024294238,0.07033320167907912,0.06769021867287503,0.06882950532823015,0.06380099874686547,0.07092776810840641,0.06246100976442021,0.06045314844698092,0.05504518986899643,0.06027846774998243,0.049030360084371026,0.053648133133167915,0.053764040940565784,0.05335264140254444,0.0495253295592761,0.052715551916563574,0.05526820212832325,0.0636809886031486,0.0589563021204821,0.05331606941550656,0.06405825307255608,0.0626834838271355,0.05867667428511321,0.06140671958457855,
Ghana,0.0004413750855812174,0.0006139203450978732,0.0005169458418753765,0.0005004494137670728,0.0003650198237016537,0.00045238439451578854,0.000481412785876426,0.0007170977013081336,0.0006936287302760343,0.000598090064251193,0.0008114452424892467,0.0006526901706942653,0.0004851505034444156,0.0005488587338313419,0.0005894048449735333,0.0005864236899216663,0.0004896938017078821,0.000483807260752213,0.0005799662756837681,0.0003937030160592357,0.0004694595032133527,0.0005598361718296219,0.0005956385801182179,0.0006005162913481466,0.0004450851349912249,0.0005960242552770091,0.0008853854849891949,0.0008613587210559862,0.0007071331676797933,0.0011396437098576502,0.0009012290724756135,0.0009504876368731968,0.0008996102419583514,0.0016327484465577873,0.00097707042969705,0.0013710196855235524,0.000915126225222569,0.0017168872570319125,0.0015048504260088392,0.00105606058259884,0.0018899986147902694,0.0011031784663191897,0.0011406504738914038,0.0056819609973063215
Gibraltar,8.479090217865222e-07,8.630964737590781e-07,1.3345771511560907e-06,9.3301367846855e-08,7.284833118288733e-07,1.3557370450422403e-07,,,,2.7381798188798205e-07,1.9961304391721047e-08,1.9043244375466648e-07,,5.73755651259177e-07,1.4601142268472335e-07,,3.530175845385816e-08,2.3878322260396113e-07,5.753363735975834e-07,1.6975080344284965e-07,1.918248051529828e-06,1.7292710270315826e-07,3.7608509711274424e-06,4.316333297072287e-08,,,,1.2853857346906816e-07,4.3626209542821575e-07,6.740642087241947e-08,5.756853509544967e-07,,2.1490912925734028e-07,2.725896310159934e-07,,,8.567264793318946e-08,1.4836277840614733e-07,3.0460851525089633e-07,,2.0441220744836178e-07,,2.999075235369421e-07,
Greece,0.0017492494143821475,0.00237103251812695,0.001980982918779372,0.002983547746780584,0.0013075151142441736,0.0017257241972122306,0.0019395731705673567,0.0040950014061714324,0.0031136861053147904,0.0018385999075627181,0.0017492991226828556,0.0016688813482923087,0.0027124039055825637,0.0031494851566195785,0.0023471576221172808,0.0026148650902021995,0.0024754068069572366,0.0023567070462330725,0.001674776539560792,0.0012922206014243898,0.002132697809924205,0.0037111310809823214,0.0032531609582018544,0.002491745885134503,0.0025532206192554192,0.002931981172700588,0.002861234427772593,0.0022305787514198512,0.001995301915319066,0.0031717776639006543,0.003287334994130842,0.0019464661448444168,0.001791540466469947,0.0016740900650868637,0.0017033807816493709,0.0034959345704410776,0.002086718526428401,0.002962994847367748,0.0022787280549424454,0.004218446554247467,0.0033947381238168383,0.002802827034127664,0.002357889406301769,1.102470718899726e-09
Greenland,,4.004705026566241e-06,,,,1.0510920559937516e-08,,2.717677580624208e-07,6.2543504350932195e-09,1.3123597732027713e-08,,7.18527629105227e-07,,,,,4.879003251616994e-08,1.1431405084952839e-08,,5.791251348985083e-08,1.8049625473410236e-07,,,,,,8.228962629451259e-07,6.0969498041366075e-09,7.216126942186595e-08,5.818169260113348e-07,1.257466170136989e-07,,,,2.89453348878205e-07,,,,,,1.4968826520049723e-06,2.8919746885315232e-08,,
Grenada,1.3361722291618483e-06,5.152508573834799e-07,1.69323041924789e-06,1.482981750871238e-06,1.0709858712012784e-06,1.8064191556203975e-06,1.5885445711454209e-06,4.148813610015999e-06,4.2267794409826464e-07,2.1742805503780076e-06,,1.26280132266676e-06,2.0532824200676746e-06,1.544854097718032e-06,2.0395518571173336e-06,1.5914807795803306e-06,2.7667919863495115e-06,1.3804467830912885e-06,1.4437836319909767e-06,1.6896145870091308e-06,,,,,,,,,,3.2394036480977425e-06,,,,,,,,5.573866958006133e-07,4.117952166722114e-08,,2.455993469587708e-07,,,
Guadeloupe,,,,,,,,,,,,,,,,,4.145404227918153e-10,,,,,,,,,,,1.5820833387336381e-10,,,,,,,,,,,,,7.748504274507443e-07,,3.5413539699855195e-10,
Guam,3.5367665149558822e-06,3.3151509628278432e-06,2.563065116857003e-06,9.40712319907482e-06,7.997228492876048e-06,5.716492625089797e-06,4.024727661523114e-06,6.053934461941961e-06,2.4388769788018054e-06,5.2482062869485695e-06,1.114940389522565e-05,9.474200265412898e-06,6.742660705645055e-06,1.5022597983252265e-05,4.581474420328936e-06,4.750518321515067e-06,6.641748835414778e-06,7.573494313330365e-06,3.993703055357815e-06,4.981803842182726e-06,5.000728743128134e-06,5.901644271840036e-06,6.428140471174411e-06,7.806190256933527e-06,8.775128191965343e-06,9.618023188103327e-06,5.971647869886776e-06,1.0973901920413383e-05,9.505387286293128e-06,1.234559081314251e-05,2.72690506695256e-06,6.8562227646013854e-06,3.264876986306064e-06,7.735959815569298e-06,1.5476626337682948e-06,2.267682565229264e-06,2.227883372661473e-06,1.3538899503080382e-06,1.1502324863060846e-07,5.002935655356208e-07,2.8357111621685497e-06,4.937079604137104e-06,6.243166546537147e-06,3.409732192270794e-07
Guatemala,0.0009980624022872051,0.0009473528151248763,0.0013874004556782991,0.0010971003864137128,0.0009645795588246434,0.0008903513239274614,0.001301682982205211,0.001165092461187768,0.0015147846033188477,0.0016379873059093842,0.002406810018964887,0.001540728327581111,0.0020656191835711282,0.0014838725860072868,0.0026462702620231055,0.0017649408206930255,0.0017663832562937753,0.0018213149050868413,0.0012018531573313282,0.0019152789338373593,0.0016887351793767177,0.0015542779868020595,0.001967474834170252,0.0012430354738826636,0.0016383296185369077,0.0010129845444834008,0.0017996649833337487,0.0014914969407826923,0.0024889434331667264,0.0015393811600492927,0.0016732936113004614,0.0018598333821017575,0.002441870617046126,0.0018878332835659927,0.0016837164154133717,0.0020583592368780533,0.001994027804431277,0.0023410927037119016,0.0024553515589787276,0.004026778862802131,0.0021890216275048027,0.002444808278862208,0.001659058615123363,2.4224037871024232e-05
Guinea,7.798828791270034e-05,0.00010431600345694295,6.361712068315113e-05,4.6825591647577386e-05,0.00010232034789985387,6.344255602441528e-05,7.399251474243045e-05,3.9657597029849844e-05,5.354925836351741e-05,0.00011537522088701023,7.333367117260518e-05,5.894195377041041e-05,6.074133245018429e-05,7.920831936998231e-05,7.914494095461835e-05,0.00024463272062327004,7.603419270196459e-05,7.970996558832224e-05,7.264803537426412e-05,4.646553795758905e-05,6.344260103914796e-05,5.276622567297567e-05,3.5207075936677136e-05,3.5888287534680025e-05,5.5047329101747505e-05,8.028504782512825e-05,5.4926305119339905e-05,9.709717636360285e-05,8.362189248571819e-05,0.00013054112445080645,9.290862108945673e-05,0.00011474989266806656,5.314095953798742e-05,9.0708955424548e-05,9.322906757562942e-05,0.00015342379701232178,0.00012634280978923365,9.20795795109168e-05,0.00012913959040711196,8.804961440253327e-05,0.00011034499862474708,0.00012119338623864657,6.017859739289085e-05,2.0222069161418228e-05
Guinea-Bissau,2.3404182452504244e-05,3.143418803145268e-05,2.6873190485992853e-05,1.6253917657016437e-05,2.037290636460358e-05,5.814121148446029e-05,1.6218168891632494e-05,1.9645074439407782e-05,1.8134120296786644e-05,3.343302518348371e-05,6.8785876091218575e-06,2.836697923902486e-05,3.072031402771971e-05,2.233318927079062e-05,7.580906723397566e-06,8.117204322475711e-05,5.3437820749787913e-05,3.0051125207410216e-06,1.0372381057402895e-05,8.38468491939191e-06,1.3845310972628286e-05,7.864377260969729e-06,4.099500297623012e-07,6.636374187016501e-06,5.690189826427958e-05,7.220436334532711e-06,1.0461764475135973e-05,1.0194320114777646e-05,4.3816928580709614e-05,5.021454354507501e-06,1.3824591463022962e-06,3.62977866915564e-06,2.6494076203370523e-06,3.391295702702885e-06,4.498970597447729e-06,1.574443106911835e-05,1.247673849625372e-05,1.6030532467319443e-05,1.260710262882436e-05,7.439308212187511e-06,1.4624909344774964e-05,1.674199620431638e-05,6.911921458699513e-06,8.068019875537537e-06
Guyana,1.0336193193939212e-06,8.167079778137514e-06,3.984374401772859e-06,6.661585702979756e-06,1.4768169754799876e-05,6.973262790440911e-07,1.0378917352486576e-05,4.120834399367929e-06,2.842445241920624e-06,5.528923864350334e-06,4.931176249165511e-06,1.4176377416797065e-05,1.4865775820441043e-05,8.824604994601117e-07,8.174824725267488e-06,1.5655612554579546e-06,1.6108864173898876e-06,2.836907244230992e-06,6.6008961172746275e-06,1.0315922645072587e-05,4.5737569980297565e-06,5.133652543923216e-06,1.0635149227094478e-05,1.6425435524853557e-05,2.668738852602494e-06,8.15239312613951e-06,3.580722139557907e-06,1.7872995632846307e-05,2.818838238405706e-07,6.816042400713405e-06,9.561983449479127e-06,5.65673599712337e-06,1.3761362619969751e-05,2.224246503216749e-05,1.1349294410231621e-05,4.910217429176027e-06,1.1028033255237812e-05,0.0001552596557573049,4.3416429270741673e-05,1.3037162715937406e-05,3.056307302708956e-05,4.43696644054163e-05,1.8225365725292274e-05,1.5150152619120037e-05
Haiti,2.6722393992532165e-05,2.14931099759095e-05,8.897188983996224e-05,8.255568415098421e-05,6.079545892305894e-06,4.836870175039046e-05,8.785789189946744e-05,0.00010894363010987104,0.00012160527985196204,5.475223917264611e-05,7.823907798157681e-05,8.190984156552441e-05,6.224802994500502e-05,0.00011755129621230341,7.598351015263953e-05,0.0002279368530712703,6.115875834501047e-05,0.00016136674650029807,0.0001712435237443707,5.6283662534801425e-05,4.047989051139912e-05,5.7947659727228975e-05,5.266295604462844e-05,9.315992237608216e-05,0.00010486934247934466,0.00011035572309543464,5.291144549723902e-05,0.00012889844243435972,5.234179388074926e-05,0.00010922222474900372,0.00011506032824740116,0.00010745389858234722,6.682340938807915e-05,5.578497315290494e-05,8.554591368838062e-05,4.51520773001743e-05,2.3403685343863172e-05,5.915418918852486e-05,9.132588202516093e-05,1.8711523169943268e-05,5.7434983140264836e-05,1.8845082616991756e-05,1.6056251005136445e-05,9.689615148409693e-05
