Export_country,Import_country,Month,Year,Nominal Value (SUM),Tons (SUM),Price,log_Price,box-cox_Price
Netherlands,Hong Kong SAR,4,2015,205.61799621582,0.0020000000949949,102808.993224745,11.540628110907791,3.4910010638961837
Denmark,Peru,4,2015,211.029006958008,0.0010000000474974,211028.9969346688,12.259750829246745,3.518510338855484
Ukraine,United Arab Emirates,4,2015,6347806.8203125,26548.11,239.10579021679885,5.476906090887073,2.833622329768481
Switzerland,Gaza Strip,4,2015,34.3929138183594,0.0001000000014901,343929.133058651,12.748190906582426,3.534328698834489
Argentina,Ecuador,4,2015,9650.0,0.12,80416.66666666667,11.294976730533122,3.4802894578208052
Argentina,Bolivia,4,2015,450.0,0.0114300003051758,39370.07768899432,10.580761357240238,3.444712731730083
Switzerland,Venezuela,4,2015,599.270446777344,0.0029000000953674,206644.97485177373,12.238757502449792,3.517781789212489
Finland,Brazil,4,2015,140.0,0.0005761316872427,243000.00000000012,12.400816722322686,3.5232985237837333
Australia,Hong Kong SAR,4,2015,16777.9982910156,0.273537393318043,61337.12867369382,11.024140626557848,3.467612004557905
Belgium,Croatia,4,2015,3652.42497348785,0.0491764142704189,74271.88475766714,11.21548775744741,3.4766658552577203
South Korea,Malta,4,2015,7525.0,0.0869088900060032,86584.92818721093,11.368881039995262,3.4835883117558715
Switzerland,Philippines,4,2015,10243.876953125,0.198699996948242,51554.48973556531,10.85039458042591,3.4589688988274
Czech Republic,Portugal,4,2015,110.384400367737,0.0023886456721741,46212.12834269554,10.74099756085811,3.453311650434229
Switzerland,Taiwan,4,2015,256.38353729248,0.0018300000466406,140100.29003175642,11.850113802499662,3.5035079480300664
Switzerland,Dominican Republic,4,2015,1271.49560546875,0.0135,94184.85966435184,11.45301472221523,3.4872632454559933
Switzerland,Turkey,4,2015,24506.5146484375,0.0277012022761031,884673.3222687035,13.69297372846579,3.5595159627837623
Denmark,Hong Kong SAR,4,2015,45685.07421875,0.0509999999776483,895785.7693876928,13.70545656670338,3.5598069763928475
Netherlands,Mauritius,4,2015,648.23779296875,0.003000000026077,216079.26244468155,12.283400575116918,3.5193260655713146
Denmark,Philippines,4,2015,134.192794799805,0.0020000000949949,67096.39421299487,11.113885584004608,3.471917627444698
Belgium,Niger,4,2015,15691.900390625,0.0713675819970736,219874.3456275209,12.3008115059241,3.5199232293405176
Belgium,Oman,4,2015,369.030212402344,0.0021402429988077,172424.44554562977,12.05771442266799,3.511321660007869
Switzerland,Kuwait,4,2015,301.198547363281,0.0006000000238418,501997.5589912108,13.126350536094735,3.5451995387328346
Bulgaria,Turkmenistan,4,2015,494.565399169922,0.0070000002160668,70652.19770061785,11.165524494502437,3.474347435706079
Denmark,Qatar,4,2015,125.535202026367,0.0010000000474974,125535.19606376532,11.740341444959371,3.49919287101381
Russia,Romania,4,2015,1187893.890625,5545.79,214.1974165312787,5.366898096929143,2.8087700534583906
Qatar,Indonesia,4,2015,2843874.0,10499.91,270.8474644068378,5.601555800446049,2.860890560391249
Switzerland,Morocco,4,2015,1354.87231445313,0.0123999996185303,109263.89968822556,11.601521333132515,3.493546506100843
Bulgaria,Switzerland,4,2015,12212.6103515625,0.25,48850.44140625,10.796518693381998,3.456204034090577
Finland,Israel,4,2015,1488.02502441406,0.0040000001899898,372006.2384341663,12.826665903098988,3.5366782670861756
Algeria,Italy,4,2015,1319291.625,4712.512,279.9550696104328,5.63462912461623,2.867970453656252
Czech Republic,Azerbaijan,4,2015,438.290985107422,0.003000000026077,146096.9937658821,11.892026020975976,3.50512150688166
Switzerland,Malta,4,2015,108.389785766602,0.0008999999761581,120433.09848661204,11.698849678451428,3.4975277118891555
Switzerland,Mexico,4,2015,7745.70095062256,0.0249431860727229,310533.7436861372,12.646047849768609,3.531193734028226
Czech Republic,Canada,4,2015,288.947387695313,1.067999958992,270.54999886706685,5.600456919901226,2.8606542222362066
Brazil,El Salvador,4,2015,7.0,7.42177349434961e-05,94317.079406011,11.454417569994886,3.4873238052303748
Costa Rica,Taiwan,4,2015,26066.0,130.3,200.0460475825019,5.298547577959866,2.7929466378594388
Finland,Hungary,4,2015,140.686004638672,0.003000000026077,46895.33447192698,10.755673471275571,3.454080483918927
Malaysia,South Korea,4,2015,8092523.0,33440.07,242.0007793045888,5.488940946418397,2.83629592218149
Canada,Poland,4,2015,2601.60888671875,0.017000000923872,153035.8085490148,11.938427215794846,3.506886374544197
Switzerland,Lithuania,4,2015,39.6039619445801,0.0002000000029802,198019.80677217565,12.196122338876492,3.5162892055542443
Switzerland,Oman,4,2015,4867.11853027344,0.0582840011715889,83506.93899591033,11.332685009133616,3.4819809932112347
Switzerland,Russia,4,2015,24838.9783325195,0.142812869139693,173926.7510144562,12.066389518382136,3.5116385866129853
Switzerland,Bolivia,4,2015,4.1688380241394,0.0001000000014901,41688.37962018878,10.637977702769732,3.4478266752009583
Switzerland,Mauritius,4,2015,1214.17407226563,0.0002000000029802,6070870.2708651405,15.619012525224258,3.594453865116194
Switzerland,Paraguay,4,2015,27.0974464416504,0.00025,108389.7857666016,11.593489136302644,3.4932131762557455
Switzerland,Indonesia,4,2015,32040.646484375,0.0111000003814697,2886544.629121233,14.875570714690896,3.5831003481970964
Switzerland,Bahrain,4,2015,38.5617523193359,0.0001000000014901,385617.5174472107,12.862601269751002,3.5377374126058836
Switzerland,Armenia,4,2015,130.276184082031,0.0002000000029802,651380.9107038238,13.38684986636543,3.5520582236148184
Switzerland,Singapore,4,2015,1309.01510429382,0.0014400000497698,909038.23545215,13.72014243547867,3.560148075802574
Switzerland,Thailand,4,2015,20530.4836750031,0.176732000764459,116167.3244584905,11.662786882981994,3.4960649510083632
Switzerland,Vietnam,4,2015,6402.29289245605,0.119444731090055,53600.46302610921,10.889312985568395,3.4609408852019703
Switzerland,Brazil,4,2015,825.429931640625,0.0013020000308752,633970.7465949656,13.35975809133743,3.551367548479115
Switzerland,Israel,4,2015,6.25325679779053,5.12960383403768e-06,1219052.5818576491,14.013584542773184,3.5666833298688276
Switzerland,South Korea,4,2015,24467.9528961182,0.0573820015434176,426404.660660098,12.96314408202755,3.540645886800163
Switzerland,Kazakhstan,4,2015,252.214691162109,0.0004000000059604,630536.7185095439,13.354326669819937,3.551228461445712
Switzerland,Slovenia,4,2015,53.1526832580566,0.0002000000029802,265763.41233009985,12.490361764658203,3.5262431789148616
Switzerland,Serbia,4,2015,32.3084945678711,6.49999976158142e-05,497053.78081445646,13.116453510118667,3.5449291697453624
Switzerland,Ireland,4,2015,8258.2685546875,0.164,50355.29606516768,10.826859077623448,3.4577661026061874
Switzerland,Greece,4,2015,31.266284942627,0.0007459999918937,41911.910566185885,10.643325327238331,3.4481152241683475
Switzerland,Croatia,4,2015,5311.09963989258,0.0462643277693205,114799.02326419528,11.6509382546798,3.495581185378811
Switzerland,Denmark,4,2015,8.65760040283203,0.0002295503900124,37715.4680606907,10.537825582675808,3.4423436773363383
Switzerland,Romania,4,2015,18421.0518493652,0.259569999694824,70967.56894488115,11.16997827624557,3.4745553949608428
Denmark,Singapore,4,2015,27073.397277832,0.313144337452917,86456.60815087431,11.36739792718231,3.4835227659039045
Venezuela,Portugal,4,2015,10272948.0,42109.88671875,243.9557263265168,5.496986759347765,2.8380784147705747
Sweden,Bolivia,4,2015,110.384399414063,0.0020000000949949,55192.19708554287,10.918576865127362,3.462409870922183
Denmark,Turkey,4,2015,138.521600723267,0.0011418338992429,121315.01859868244,11.706145900942078,3.4978219012651968
Denmark,Angola,4,2015,82.247200012207,0.0010000000474974,82247.19610567491,11.317484578145937,3.481301230023159
Finland,Greece,4,2015,677.457214355469,0.003000000026077,225819.0694889261,12.327489380138504,3.520832716190774
Thailand,Germany,4,2015,508634.0,13.1999998092651,38532.87934466401,10.559267164770027,3.443530241691401
United Kingdom,Chile,4,2015,8285.8408203125,0.008,1035730.1025390624,13.850617149075964,3.563118933821393
Colombia,Cuba,4,2015,47726.0,0.607,78626.02965403625,11.2724580896758,3.4792709282706684
Czech Republic,Hong Kong SAR,4,2015,10826.3288574219,0.183999994769692,58838.74546286229,10.98255585332666,3.465580694175829
Czech Republic,Nigeria,4,2015,1170.9404296875,0.0189999993890524,61628.44564943426,11.028878822957312,3.4678419859816927
Czech Republic,Saudi Arabia,4,2015,854.93798828125,0.0099999997764825,85493.80073906037,11.356199146320265,3.4830269761717307
Denmark,Panama,4,2015,1080.03564453125,0.003000000026077,360011.8783810698,12.793892305390925,3.5357031628117648
Denmark,South Africa,4,2015,6524.583984375,0.172000005841255,37933.62652787799,10.543593241182313,3.442663542748764
Germany,Kosovo,4,2015,5411.0,0.100000001490116,54109.99919369825,10.89877427573562,3.461417113096661
Norway,Bahamas,4,2015,2602.38159179688,0.028,92942.19970703142,11.439733070392364,3.4866887310388948
Netherlands,Aruba,4,2015,785.677185058594,0.0099999997764825,78567.72026198481,11.271716210373894,3.479237265497796
Philippines,Singapore,4,2015,12601.0,57.0063515625,221.0455441300195,5.398368762322054,2.8159564632132543
Denmark,Bahrain,4,2015,181.809600830078,0.0010000000474974,181809.592194586,12.11071522168009,3.5132462119470724
Denmark,Taiwan,4,2015,40.0414009094238,0.0010000000474974,40041.399007559456,10.597669173067498,3.445638016964699
Denmark,Mexico,4,2015,82006.953125,0.189999997615814,431615.54817921977,12.97529053622888,3.5409918549342545
Libya,Turkey,4,2015,1627075.75,6000.0,271.17929166666664,5.602780194989549,2.8611538091435467
Pakistan,Czech Republic,4,2015,9352.3720703125,0.172000005841255,54374.25437615474,10.903646055674525,3.4616618492198246
Ireland,Singapore,4,2015,12382.5322265625,0.301,41137.98081914452,10.624687081281609,3.4471076988890914
Singapore,Mexico,4,2015,3334.07495117188,0.0599999986588955,55567.9170949044,10.92536128302522,3.462748753623844
Finland,Singapore,4,2015,976.144409179688,0.0070340073831643,138775.00491626735,11.840609230984535,3.503139447727029
France,Ukraine,4,2015,9068.8359375,0.25,36275.34375,10.498893553930785,3.4401712762657395
United Kingdom,Kenya,4,2015,3649.47094726563,0.0045421258284155,803472.0052083337,13.596697622492796,3.5572376636115326
Hong Kong SAR,Iceland,4,2015,198.558746337891,0.004,49639.68658447275,10.812545925528925,3.457030813028375
Hong Kong SAR,Denmark,4,2015,5941.27801704407,0.0760000024456531,78174.70823494543,11.26670145011499,3.479009540963721
Hong Kong SAR,Czech Republic,4,2015,21369.121887207,0.149153871922061,143268.9719136037,11.87247906499515,3.5043712864295884
Hungary,Hong Kong SAR,4,2015,169.905395507813,0.003000000026077,56635.13134364566,10.944384766757148,3.463695622093058
Hungary,Ireland,4,2015,5150.18994140625,0.113,45576.902136338496,10.727156335073916,3.4525837016733707
Hungary,Sweden,4,2015,445.866394042969,0.006000000052154,74311.06502789087,11.21601514327719,3.4766901581553644
Philippines,Hong Kong SAR,4,2015,2868.0,0.0456800003051758,62784.58802188405,11.04746490867316,3.4687412317720017
Romania,Luxembourg,4,2015,38112.91796875,0.0010000000474974,38112916.15848367,17.45606378943146,3.614319102156554
Iceland,Denmark,4,2015,12716.9326171875,0.320807527234413,39640.38103100766,10.58760360068349,3.445087692668355
Ukraine,United States,4,2015,17604047.0,65300.9880239256,269.5831645541115,5.596876931072411,2.8598837733865663
Russia,Myanmar,4,2015,21.8999996185303,1.32195207387437e-06,16566409.668957137,16.622887689338206,3.606534150479533
Thailand,Bhutan,4,2015,319.369171142578,0.003,106456.39038085932,11.57549070027986,3.492463582626272
Mexico,Czech Republic,4,2015,14168.162109375,0.386000007390976,36705.08248209486,10.51067051170473,3.440830878496451
Mexico,South Africa,4,2015,6.09577894210815,0.0001599999964237,38098.619239746506,10.547933320031492,3.4429039032624162
Turkey,Australia,4,2015,12323.0703125,47.2829384206434,260.6240374248787,5.563078899212447,2.8525726843282255
Venezuela,Germany,4,2015,2380840.0,14237.6998291016,167.22083121415483,5.119315281491491,2.750016420725
New Caledonia,France,4,2015,4019.29077148438,0.0549999997019768,73078.01442296953,11.19928284021273,3.4759173864818593
Ukraine,Mexico,4,2015,6254644.56054688,26427.0,236.6762992601082,5.4666933816380325,2.8313465997253706
New Zealand,Hong Kong SAR,4,2015,35599.4140625,289.212,123.09106835988824,4.812924474586433,2.6715578996019924
Pakistan,France,4,2015,49.7812004089355,0.0010000000474974,49781.19804445553,10.815392642414938,3.457177283575696
Venezuela,Mexico,4,2015,5167420.0,27932.0,185.0,5.220355825078324,2.7744772572863776
Russia,Norway,4,2015,1130522.15625,5006.8,225.7973468582728,5.419637901683168,2.820778305415406
Saudi Arabia,China (mainland),4,2015,246604.0,2705.469,91.15018505109464,4.51250853130467,2.587952175668908
Saudi Arabia,United Kingdom,4,2015,1101.44995117188,3.8,289.8552503083895,5.669381661502624,2.87534091141744
Singapore,Netherlands,4,2015,41748.03125,0.527741312919545,79106.99850092,11.278556626465434,3.4795473898455986
Sweden,Hong Kong SAR,4,2015,18623.5802001953,0.1230649147622,151331.35415712837,11.927227110012993,3.506462433894446
South Africa,Ireland,4,2015,75410.9453125,0.066,1142590.080492424,13.948808243712342,3.565285608291449
United States,Denmark,4,2015,17896.0,0.123,145495.9349593496,11.887903426779683,3.504963614611067
United States,El Salvador,4,2015,2668.0,0.043,62046.51162790698,11.035639570324088,3.468169620258884
United States,Kazakhstan,4,2015,2780.0,0.008,347500.0,12.758519943986984,3.5346408525487676
United States,Sweden,4,2015,462054.0,20852.357,22.15835840523928,3.0982147799491315,2.0869799009521106
United States,Hungary,4,2015,24980.0,0.184,135760.8695652174,11.81865030505272,3.502284397687473
South Africa,Djibouti,4,2015,12614.337890625,59.19,213.11603126583884,5.361836765115188,2.8076084814837476
South Africa,Tanzania,4,2015,613455.205444336,2043.14748324189,300.25008496741424,5.704615743948943,2.88274209460338
Hungary,Sweden,5,2015,2923.5205078125,0.0670000016689301,43634.63335804996,10.683606457088178,3.450275175042094
United States,Russia,5,2015,1419973.0,36.266,39154.38702917333,10.575267752080332,3.4444111674521714
Netherlands,Bahrain,5,2015,737.022006988525,0.0070000002160668,105288.85489129928,11.564462851032326,3.4920024657137447
Switzerland,Australia,5,2015,638.686105728149,0.0032750000506639,195018.655220682,12.18085050076838,3.515750303294382
Switzerland,Colombia,5,2015,9378.48828125,0.03,312616.2760416667,12.65273176228609,3.531401573431089
Switzerland,Chile,5,2015,167.453842163086,0.0002980000078678,561925.6300065779,13.239124789170166,3.5482290359160107
Hong Kong SAR,Spain,5,2015,97.4097442626953,0.002,48704.87213134765,10.793534347831477,3.45604968205623
Portugal,Sweden,5,2015,7250.73291015625,0.145999997854233,49662.554909044666,10.813006505766234,3.457054518766449
Switzerland,South Korea,5,2015,35.4229278564453,9.99999977648258e-06,3542292.864820946,15.080284777368416,3.5864610729967317
Sweden,"Congo, D.R.",5,2015,3930.78393554688,0.0049999998882412,786156.80468135,13.574911548564517,3.5567137093451646
Czech Republic,Hong Kong SAR,5,2015,27331.2329101563,0.288000002503395,94900.11344647165,11.46058018002904,3.4875895640491
Switzerland,Vietnam,5,2015,1087.37658691406,0.0115279998779297,94324.8263730326,11.45449970409965,3.487327350169234
Denmark,Singapore,5,2015,3690.69348144531,0.0199999995529652,184534.67819693667,12.125592682507856,3.513781426998728
United States,Nigeria,5,2015,104529.0,2.507,41694.85440765855,10.638133004673248,3.4478350610052293
Laos,Thailand,5,2015,6679.80419921875,100.0,66.7980419921875,4.201673768618811,2.4938781673822037
Switzerland,Indonesia,5,2015,17630.9584655762,0.11,160281.4405961473,11.984686552706616,3.5086236218499485
Australia,Israel,5,2015,7288.91650390625,0.0371959874080646,195959.7529685665,12.18566457512999,3.5159204228641463
Bulgaria,Italy,5,2015,48700.4028663635,0.151,322519.224280553,12.683918023613606,3.532366302577006
Switzerland,Estonia,5,2015,31.1292400360107,0.0001000000014901,311292.3957214892,12.648487928638536,3.531269653606726
Malaysia,South Korea,5,2015,4860004.0,17142.055,283.51349940249287,5.647259738974166,2.8706573383025926
Switzerland,Malta,5,2015,959.639343261719,0.008,119954.91790771487,11.694871267074856,3.4973670509516572
Brazil,Trinidad and Tobago,5,2015,245.0,0.002,122500.0,11.715866308966918,3.4982129218454205
Bahrain,Egypt,5,2015,7032015.5,29.2114890913603,240727.7314075651,12.391421828632811,3.5229853619641704
Swaziland,Mexico,5,2015,404.0,0.001047310434219,385750.0000000015,12.862944770225411,3.5377474865059426
Indonesia,Sri Lanka,5,2015,1126.0,5.4,208.5185185185185,5.340027855129407,2.802584861041588
Venezuela,Mexico,5,2015,5403439.0,30000.0,180.11463333333333,5.193593500037979,2.768064260240689
Thailand,Germany,5,2015,521498.90625,13.1999998092651,39507.49346859529,10.584245640962616,3.4449037614933187
Switzerland,United Arab Emirates,5,2015,868.39842414856,0.0027720000147819,313275.0431160692,12.654836815663575,3.5314669521700632
Indonesia,Iraq,5,2015,32492.0,0.022,1476909.090909091,14.205462009794664,3.570680765734947
Denmark,Cuba,5,2015,461.197099685669,0.0012239484356698,376810.8902669996,12.839498723249172,3.537057696135087
Singapore,Denmark,5,2015,61032.12109375,0.10700000077486,570393.6509511662,13.254082017149248,3.5486238425452665
Switzerland,Ukraine,5,2015,67.6255874633789,0.0002000000029802,338127.9322783961,12.731179600717985,3.533812668183584
France,French Polynesia,5,2015,369.627685546875,0.006000000052154,61604.61372232405,11.028492044806566,3.4678232238428968
Bosnia and Herzegovina,France,5,2015,11718.6494140625,48.375,242.24598271963825,5.489953667432705,2.8365204998502493
Czech Republic,Portugal,5,2015,113.903396606445,0.003000000026077,37967.79853878586,10.544493672582291,3.4427134336150536
Finland,Philippines,5,2015,1050.81471252441,0.0220000008121133,47764.30335156291,10.77403384768333,3.455037988101569
Brazil,Venezuela,5,2015,3222.0,0.049,65755.10204081632,11.09369254460843,3.470958064869558
Brazil,Taiwan,5,2015,20909993.0,71630.688,291.9138931068204,5.676458872160195,2.8768332806108132
Denmark,Hong Kong SAR,5,2015,11403.740234375,0.0172074891783818,662719.5935535909,13.404107243888816,3.5524955123013315
Qatar,Malaysia,5,2015,2142397.0,7624.909,280.97345161758653,5.638260186641167,2.8687438359206165
Switzerland,Finland,5,2015,2712.53762817383,0.0767933462492523,35322.56062093714,10.472277149851587,3.43867267313988
Switzerland,Greece,5,2015,186.775436401367,0.0038599998950958,48387.42007186765,10.786995143050236,3.4557110284942336
Netherlands,Jamaica,5,2015,333.893310546875,0.0010000000474974,333893.2946877949,12.718576743932545,3.5334288097541173
Netherlands,Ecuador,5,2015,19768.939453125,0.279000014066696,70856.41023802658,11.16841071721561,3.4744822303206986
Switzerland,Turkey,5,2015,23555.173828125,0.0241026048673003,977287.474022445,13.792536129323112,3.5618095771624327
Brazil,Egypt,5,2015,4110383.0,16845.83,244.0000284936984,5.497168342070648,2.838118597742085
Brazil,Hong Kong SAR,5,2015,2457500.0,9250.0,265.6756756756757,5.582276300496988,2.8567337249798204
Finland,Serbia,5,2015,687.88720703125,0.0131584184479737,52277.34698900533,10.864318420257057,3.4596768369055146
Slovenia,Georgia,5,2015,8872.181640625,0.0309999994933605,286199.4124395138,12.56444409313073,3.5286252523221933
Denmark,Peru,5,2015,41.3179016113281,0.0010000000474974,41317.89964883323,10.629051090596828,3.4473440657538665
Switzerland,Russia,5,2015,169.600685119629,0.0008049999848008,210684.08487186977,12.258115062396785,3.5184537220495757
Switzerland,New Caledonia,5,2015,145.985397338867,0.0002000000029802,729926.9758175763,13.50069977499432,3.5549052296677686
Switzerland,Tunisia,5,2015,150.279083251953,0.0004000000059604,375697.70253155,12.836540116375808,3.5369703372238703
Switzerland,Lebanon,5,2015,250.107345581055,0.0004000000059604,625268.3546354121,13.345936203983385,3.551013191811074
Switzerland,Bosnia and Herzegovina,5,2015,1073.42211914063,4.0,268.3555297851575,5.592312705025607,2.8589004088810097
Switzerland,Hong Kong SAR,5,2015,2890.72575283051,0.0366000000014901,78981.5779429732,11.276969913660729,3.47947550479311
Switzerland,South Africa,5,2015,351.009016036987,0.0006960000172257,504323.2864219026,13.130972782731256,3.545325558918767
Switzerland,Nigeria,5,2015,992.915405273438,0.001,992915.405273438,13.808400748334336,3.562169296991703
Switzerland,Latvia,5,2015,45.0837287902832,0.0001000000014901,450837.2811848336,13.018861757783386,3.5422234531206627
Switzerland,Romania,5,2015,11234.435546875,0.083,135354.6451430723,11.815653613944292,3.502167310700737
Colombia,Cuba,5,2015,236.5,0.0025099999904632,94223.10792772162,11.45342073756993,3.487280775198884
Indonesia,Thailand,5,2015,5601704.0,21502.7629534884,260.5108939775218,5.562644679810457,2.8524783134727527
Chile,India,5,2015,12867.25,46.15,278.81365113759483,5.630543641595835,2.8670993622930196
Finland,Japan,5,2015,25563.328125,0.2,127816.640625,11.758352020782535,3.499909797057993
United Kingdom,Iceland,5,2015,14832.4477539063,0.403,36805.08127520173,10.513391192755597,3.440982955196651
Denmark,Gibraltar,5,2015,206.589492797852,0.0010000000474974,206589.4829853784,12.2384889291705,3.5177724414671925
Costa Rica,Thailand,5,2015,53738.0,268.69,200.0,5.298317366548036,2.7928928400060644
Denmark,Luxembourg,5,2015,146.287704467773,0.0001801439485965,812060.053126814,13.607329573461854,3.5574922266889253
Hong Kong SAR,Belgium,5,2015,26.8008003234863,0.000251870668101,106406.99262660292,11.575026573905044,3.492444203824215
Costa Rica,Taiwan,5,2015,144855.0,742.27,195.1513600172444,5.273775462688912,2.7871381346320403
Costa Rica,Ireland,5,2015,15471.87890625,0.019,814309.4161184211,13.6100956908397,3.5575583347852313
Czech Republic,Malta,5,2015,317.142791748047,0.00813687378534,38975.9998882413,10.570701348202196,3.4441601544969713
Czech Republic,Georgia,5,2015,1566.73010253906,0.0260000005364418,60258.84885437288,11.00640470952096,3.4667484838522356
Czech Republic,Malaysia,5,2015,1996.65954589844,0.0329999998211861,60504.83505204683,11.010478559041292,3.466947202064281
Czech Republic,Singapore,5,2015,300.392303466797,0.0049999998882412,60078.46203621768,11.003406687512124,3.4666021014611403
Morocco,France,5,2015,590.734313964844,0.006000000052154,98455.71813832976,11.497362164029452,3.4891664536848035
Germany,Kosovo,5,2015,7816.89990234375,0.100000001490116,78168.99785862876,11.26662840110698,3.4790062214301347
Finland,New Zealand,5,2015,4375.166015625,0.056,78127.96456473214,11.266103332747326,3.4789823590242013
New Zealand,American Samoa,5,2015,4341.2041015625,15.52,279.7167591212951,5.63377751661559,2.867788957540697
Denmark,Philippines,5,2015,130.653900146484,0.003159915868435,41347.27175859669,10.62976171903924,3.447382528575334
Denmark,Taiwan,5,2015,1299.83874511719,0.0099999997764825,129983.87741708508,11.775165701878043,3.500575889762714
Denmark,Mexico,5,2015,18291.546875,0.136999994516373,133514.94603756323,11.801968705893463,3.5016313873654505
Spain,Ecuador,5,2015,3127.4970703125,0.015,208499.8046875,12.247693383469954,3.518092411885575
Spain,Norway,5,2015,159.688095092773,0.004,39922.02377319325,10.594683424861689,3.4454749329296117
United Kingdom,Bosnia and Herzegovina,5,2015,2368.80004882813,0.01,236880.004882813,12.375308983388496,3.522446386295742
Singapore,Mauritania,5,2015,5498.3515625,0.150000005960464,36655.67562676776,10.509323555537136,3.4407555462611272
Finland,Ukraine,5,2015,85.9859008789063,0.0010000000474974,85985.89679479547,11.361938571029498,3.483281260905548
United States,Greece,5,2015,11385.0,0.26,43788.46153846154,10.68712562646445,3.4504627481531256
France,Indonesia,5,2015,5839.22412109375,0.149000000208616,39189.423576632274,10.576162182655608,3.444460297034159
Croatia,Finland,5,2015,320.492889404297,0.0040000001899898,80123.21854542546,11.291320960533376,3.4801245330839246
Libya,Italy,5,2015,6395184.5,26354.964,242.655785832225,5.491643919919827,2.8368951856985203
Gibraltar,Spain,5,2015,2572.87670898438,192.0,13.400399525960312,2.595284521882569,1.8564999112310696
Singapore,Mexico,5,2015,2950.3896484375,0.0599999986588955,49173.16190639748,10.803103263939391,3.4565441450576055
Hong Kong SAR,Norway,5,2015,1415.4404296875,0.031,45659.36869959677,10.728964093873373,3.4526789337907284
Hong Kong SAR,Denmark,5,2015,4591.87060546875,0.0949999988079071,48335.48066409614,10.785921159280752,3.4556553507071657
Hong Kong SAR,Czech Republic,5,2015,6672.2823638916,0.0390000005718321,171084.16066820986,12.049910882060374,3.5110359286554926
United States,Hungary,5,2015,14119.0,0.017,830529.4117647058,13.629818621935446,3.558028246339875
South Korea,Jordan,5,2015,29980.0,0.436611176918521,68665.21423384169,11.13699800694556,3.4730094124235866
Russia,Croatia,5,2015,53803.37109375,183.82,292.6959585124034,5.679134385992003,2.877396710947158
India,Egypt,5,2015,7432125.01367188,25797.39,288.0960055909485,5.663293777332613,2.8740548405727444
Italy,Qatar,5,2015,2265.7841796875,0.034,66640.71116727941,11.107070948561685,3.471594393726501
Ireland,Italy,5,2015,2503.64135742188,24.0,104.31838989257834,4.647447663747292,2.626359312591498
Israel,United Kingdom,5,2015,6038.56005859375,0.098,61617.95978156888,11.02870866192334,3.467833731921695
Italy,Montenegro,5,2015,3461.77001953125,12.6,274.74365234375,5.615838489627398,2.8639558900198736
Italy,Philippines,5,2015,2311.56909179688,0.05,46231.3818359376,10.74141410699495,3.453333514938208
South Korea,Malta,5,2015,4400.0,0.056,78571.42857142857,11.27176340815334,3.479239407301115
Libya,Turkey,5,2015,6923456.5,28403.03,243.7576730369964,5.496174588508638,2.8378986626071043
Latvia,Marshall Islands,5,2015,238.97380065918,0.0020000000949949,119486.8946542672,11.69096197617458,3.4972090103965683
Morocco,Switzerland,5,2015,2900.38647460938,0.0132299995422363,219228.0102013609,12.29786760965768,3.519822459257641
Netherlands,Seychelles,5,2015,4868.81201171875,0.0270000007003546,180326.36612690185,12.10252363325834,3.512950586461234
Netherlands,Chad,5,2015,5625.9345703125,0.0369493986643936,152260.51772620456,11.93334826513161,3.50669429014384
Philippines,Singapore,5,2015,12737.0,57.2839182739258,222.3486169205985,5.404246496656714,2.8172917959039356
New Zealand,Singapore,5,2015,57598.47265625,191.51,300.7596086692601,5.7063113033694,2.883096458316487
Pakistan,Czech Republic,5,2015,8826.396484375,0.136000007390976,64899.97062280055,11.080602450038777,3.4703331842116363
Philippines,Thailand,5,2015,59316.0,1.18985999298096,49851.24329745338,10.81679871585035,3.4572495872953932
Philippines,Hong Kong SAR,5,2015,2868.0,0.0461199989318848,62185.60421555484,11.03787880846027,3.4682780026256577
Taiwan,Luxembourg,5,2015,1118.93334960938,0.0049999998882412,223786.674923898,12.318448532979684,3.52052524625469
Russia,Kazakhstan,5,2015,10069045.2600331,33443.9830411956,301.0719520946492,5.707349279686348,2.883313309005994
Russia,Slovenia,5,2015,7854292.5,29092.438,269.97711570271287,5.598337198749707,2.8601981287615295
Russia,Greece,5,2015,3585577.75,19669.452,182.29169526431136,5.205608125322265,2.7709491240736743
Saudi Arabia,Egypt,5,2015,1004.38818359375,0.001920308372552,523034.84062768513,13.167403357707194,3.5463132221263463
Singapore,Palau,5,2015,2739.05883789063,0.0099999997764825,273905.8899113368,12.520539858894873,3.527219385894419
Singapore,United Arab Emirates,5,2015,770.383666992188,0.0099999997764825,77038.36842116053,11.252058867913895,3.4783428128611518
Singapore,Sweden,5,2015,84.8692016601563,0.0010000000474974,84869.19762908583,11.34886649880198,3.482701520685552
Sweden,Chile,5,2015,21135.7811279297,0.518999993801117,40724.04890245339,10.614574079052742,3.446558861507988
Sweden,Hong Kong SAR,5,2015,31860.5684661865,0.0910669788592244,349858.6300467709,12.76528443771822,3.5348448033607625
Thailand,Hong Kong SAR,5,2015,331811.473022223,9.31279793636636,35629.622299277355,10.480932657905957,3.4391612119452835
Thailand,Czech Republic,5,2015,113.903396606445,0.0020000000949949,56951.69559816219,10.94995874188535,3.4639721243375634
United States,Qatar,5,2015,3062.0,0.022,139181.81818181818,11.843536401841453,3.5032530390479226
Ukraine,United Arab Emirates,5,2015,5572284.0,22112.342,251.9988158649138,5.529424388551629,2.8452249616405294
