Export_country,Import_country,Nominal Value (SUM),Tons (SUM),Price
China (mainland),Martinique,44002.0,53.55682506479082,821.5946323697906
China (mainland),Mauritania,27388389.0,32426.959157282265,844.6178646340716
China (mainland),Mauritius,30069214.0,43422.446583748875,692.480879491797
China (mainland),Mayotte,3895448.0,4999.072378925558,779.2341668070111
China (mainland),Mexico,2714626298.0,2835297.0539188753,957.4398189593265
China (mainland),Micronesia,735983.0,796.7741468074541,923.7034145108316
China (mainland),Moldova,116645.0,125.58800000000001,928.7909672898684
China (mainland),Monaco,278253.0,304.56600000000003,913.6049329209432
China (mainland),Mongolia,33031774.0,43247.59671831793,763.7828805874218
China (mainland),Montenegro,276156.52375543123,240.02396117593173,1150.5373147017401
China (mainland),Morocco,129642959.53385183,197338.3366232889,656.9578002541651
China (mainland),Mozambique,165213182.0,226114.32398350787,730.6621672143609
China (mainland),Myanmar,312210211.0,431499.02631331317,723.5478922571263
China (mainland),Namibia,42016755.0,65724.41222876863,639.2868886183601
China (mainland),Nepal,25659826.0,25387.046876739507,1010.7448150462283
China (mainland),Netherlands,127517365.23197451,125678.42969906915,1014.6320696185384
China (mainland),Netherlands Antilles,38505.0,47.342,813.3369946347852
China (mainland),New Caledonia,9456346.0,8118.621513322462,1164.7723673880305
China (mainland),New Zealand,56785745.36861384,48915.9365683415,1160.8843528790921
China (mainland),Nicaragua,38826099.32061059,44890.26119141647,864.9114148623974
China (mainland),Niger,1881270.0,1725.715546400922,1090.139104282566
China (mainland),Nigeria,2013414515.0,2687194.542890237,749.2626539924621
China (mainland),North Korea,39998705.0,43197.796740727405,925.9431734463609
China (mainland),Northern Mariana Islands,23728.0,26.5,895.3962264150944
China (mainland),Norway,3737376.826316835,3849.3786531029123,970.9039206377386
China (mainland),Oman,450826032.0,747415.4684670602,603.1799595004884
China (mainland),"Other Africa, nes.",2641.0,6.055,436.168455821635
China (mainland),Pakistan,4292232273.0,8288420.388685469,517.85890093839
China (mainland),Palau,228175.0,230.305,990.7513948893858
China (mainland),Panama,35400933.0,43562.63419699719,812.6444521217732
China (mainland),Papua New Guinea,32826104.0,34742.04193399548,944.8524661378433
China (mainland),Paraguay,88236066.42241174,111047.03245112405,794.5828400344487
China (mainland),Peru,1656481284.004689,2140265.7124222997,773.9605761987023
China (mainland),Philippines,4461993831.972961,8216135.077562132,543.0769808250172
China (mainland),Poland,141751094.08059466,137697.45425737218,1029.4387419512184
China (mainland),Portugal,275279831.9996669,377628.26044308435,728.9704210078756
China (mainland),Qatar,183558306.0,248758.2065755278,737.8984939910642
China (mainland),Romania,51358668.283361726,59614.75266079657,861.5093746272615
China (mainland),Russia,622762721.5356842,625084.1471069689,996.2862190922154
China (mainland),Rwanda,1878152.0,2388.40451580837,786.3626063210352
China (mainland),Réunion,8286633.0,11321.647244418313,731.928209835843
China (mainland),Saint Kitts and Nevis,37053.0,44.975,823.857698721512
China (mainland),Saint Lucia,24370.0,26.891,906.2511620988436
China (mainland),Saint Maarten,83314.0,112.364,741.4652379765761
China (mainland),Saint Vincent and the Grenadines,35865.0,47.271,758.7104144189884
China (mainland),Sao Tome and Principe,4282130.0,5108.85587968181,838.177881867887
China (mainland),Saudi Arabia,4403735057.0,6721914.039554259,655.1311175785311
China (mainland),Senegal,100627533.30931428,142642.62275062263,705.4520687357107
China (mainland),Serbia,7074976.715969566,5869.441144986596,1205.3918833503737
China (mainland),Seychelles,541537.0,540.4316797039991,1002.0452544466052
China (mainland),Sierra Leone,42777341.0,48409.87221123444,883.6491204385517
China (mainland),Singapore,893984953.0,991285.8556889402,901.8437495798663
China (mainland),Slovakia,3796975.102012635,3467.1935673979287,1095.1148322711622
China (mainland),Slovenia,19665574.18549346,16461.86727348959,1194.613822282674
China (mainland),Solomon Islands,2399186.0,2437.040994464028,984.4668208085054
China (mainland),Somalia,149630629.0,178089.22464759235,840.2003506730575
China (mainland),South Africa,1446569622.9444168,1978159.142917779,731.2705998015563
China (mainland),South Korea,18514630763.0,23747877.8978262,779.6330620638221
China (mainland),South Sudan,1709626.0,1844.8629748942492,926.6953824025867
China (mainland),Spain,1059133063.9249257,1336135.658754738,792.6837795138441
China (mainland),Sri Lanka,579288198.8814977,1205562.6473898445,480.51272999848715
China (mainland),Sudan,592309983.0,1022478.759911548,579.288300376273
China (mainland),Suriname,8839021.0,9844.660042216605,897.8492870343772
China (mainland),Swaziland,63584.0,71.903,884.302463040485
China (mainland),Sweden,89627088.56720924,80513.82089378186,1113.1888608969396
China (mainland),Switzerland,39495395.78504265,33977.992148853125,1162.3816855339335
China (mainland),Syria,80547738.0,95647.5362974525,842.1308181896717
China (mainland),Taiwan,10486692387.819109,10168574.789627725,1031.2843839744262
China (mainland),Tajikistan,32749112.0,31838.221956775607,1028.6099532964197
China (mainland),Tanzania,549487829.0,733965.2371461352,748.6564774328609
China (mainland),Thailand,6524327120.487465,9695490.491397044,672.923884178588
China (mainland),Togo,234679573.0,320243.1343495201,732.8168751429524
China (mainland),Tonga,167922.0,184.74501404494382,908.9392797315157
China (mainland),Trinidad and Tobago,17135735.0,22854.054482356107,749.7897151347569
China (mainland),Tunisia,222665341.0,271125.7803925353,821.2621487990762
China (mainland),Turkey,4105301727.3109746,5778477.061993801,710.4470058923249
China (mainland),Turkmenistan,22970635.0,29925.881906615825,767.584229319631
China (mainland),Turks & Caicos Islands,6106.0,6.5,939.3846153846154
China (mainland),Uganda,15531200.0,21625.09978510194,718.202466316471
China (mainland),Ukraine,191303532.74258995,164273.51479746026,1164.5427625899167
China (mainland),United Arab Emirates,3145971574.0,4189607.7074216153,750.898841537626
China (mainland),United Kingdom,353040463.49978644,373478.84327092464,945.2756691861337
China (mainland),United States,2610268998.0,2994739.363737401,871.6180879067932
China (mainland),Uruguay,14317721.0,13803.578848610077,1037.2470181123856
China (mainland),Uzbekistan,241946496.0,251921.71779555883,960.4034861192317
China (mainland),Vanuatu,1635894.0,1689.785369837543,968.1075651384507
China (mainland),Venezuela,337588424.7322626,363235.1864535514,929.3935095559132
China (mainland),Vietnam,16331533056.0,27688372.00980244,589.8336330578841
China (mainland),Wallis and Futuna Islands,59096.0,88.329,669.0441417880878
China (mainland),Western Samoa,938960.0,1010.2979885411152,929.389161069074
China (mainland),Yemen,172359751.0,244754.2558521236,704.2155422381577
China (mainland),Zambia,14385427.0,14877.245283948721,966.9415759059003
China (mainland),Zimbabwe,14819047.0,18207.56748891986,813.8949373120857
Colombia,Argentina,348840.0,275.275,1267.241849060031
Colombia,Aruba,313378.017578125,244.76673651123048,1280.3129299546242
Colombia,Barbados,29476.80078125,26.66823046875,1105.315210763275
Colombia,Belgium,178627.640625,257.601728515625,693.4256289905494
Colombia,Bolivia,8856341.921409607,8657.81758130598,1022.9300673338604
Colombia,Brazil,12831331.0,11552.376,1110.7092601556596
Colombia,Canada,27440.0,29.0,946.2068965517242
Colombia,Chile,973295.7478652974,891.7547647666036,1091.43879721241
Colombia,China (mainland),1432409.9960327148,2779.0110867614744,515.4387482858072
Colombia,Costa Rica,240169.87869763377,201.47309951152536,1192.0692106287606
Colombia,Cuba,156201.57592773438,122.9689309082031,1270.2523700424751
Colombia,Curacao,866400.4969520569,723.4678790057357,1197.5659488058461
Colombia,Dominica,3.01999998092651,0.0024200000762939,1247.9338370730459
Colombia,Dominican Republic,4.59999990463257,0.0056100001335144,819.9643128619479
Colombia,Ecuador,26236774.840811778,26308.9311005269,997.2573473456822
Colombia,El Salvador,3248.19995117188,2.51384349399715,1292.1249707582483
Colombia,France,206.722305297852,0.272692290659318,758.0790230557558
Colombia,Germany,2269.19995117188,3.5,648.3428431919657
Colombia,Guatemala,32480.0,25.094,1294.3333067665576
Colombia,Honduras,222313.6875,176.2455599975586,1261.386031529416
Colombia,India,25709.669921875,48.662,528.3315507351732
Colombia,Italy,281602.1081542969,269.0283994687994,1046.737477196922
Colombia,Jamaica,1244440.54296875,1047.7386142578125,1187.7395049053102
Colombia,Mexico,3492.8799438476544,3.308751944367276,1055.6487771148372
Colombia,Netherlands Antilles,415527.24365234375,314.7241396484375,1320.2903473388103
Colombia,Nicaragua,5000.0,20.0,250.0
Colombia,Panama,1521179.3702220917,1262.9003532762765,1204.5125858709084
Colombia,Peru,1973334.6985921853,1472.0363471655792,1340.5475363375783
Colombia,South Africa,2509838.375,1822.913,1376.828392249109
Colombia,Spain,66903.24473953247,50.05,1336.7281666240256
Colombia,Sweden,5.35550022125244,0.0070565003002928,758.9456520012081
Colombia,Switzerland,25.313892364502,0.06,421.89820607503333
Colombia,Taiwan,48335.27813720703,108.99,443.4836052592626
Colombia,Trinidad and Tobago,83377.80004882812,98.47184997558594,846.7171081837087
Colombia,United Arab Emirates,70271.7578125,52.052,1350.0299280046877
Colombia,United States,5063865.0,5979.491,846.8722504975758
Colombia,Uruguay,33150.0,25.25,1312.8712871287128
Colombia,Venezuela,54912765.09269047,43006.53990223306,1276.8468520723563
Congo,China (mainland),891270.0,2562.2650000000003,347.8445828202781
Congo,Kenya,3.02474761009216,0.0024000000953674,1260.3114541248056
"Congo, D.R.",Austria,246.626998901367,0.230430770992395,1070.2867409557316
"Congo, D.R.",India,26433.796875,20.0,1321.68984375
"Congo, D.R.",Kenya,222045.95703125,373.51147734480105,594.4822863536049
"Congo, D.R.",South Africa,239503.14090728757,223.89144737725616,1069.7288516953745
"Congo, D.R.",Thailand,6212.95361328125,4.83,1286.3257998511904
Costa Rica,Argentina,6964.6201171875,5.106509765625,1363.8709092598947
Costa Rica,Aruba,80.0,0.0569599990844726,1404.4944045971404
Costa Rica,Barbados,10928.9296875,7.813,1398.81347593754
Costa Rica,Belize,2.79999995231628,0.0019800000190734,1414.1413764362605
Costa Rica,Canada,754485.9984741216,558.8789940605774,1349.9988485742624
Costa Rica,Cayman Islands,1.17999994754791,0.0012070000171661,977.6304314546877
Costa Rica,Chile,58297.44140625,50.129,1162.9484211983083
Costa Rica,China (mainland),25859.009994506836,61.34024746193727,421.5667700159315
Costa Rica,Colombia,1192924.7849998474,906.9590000000001,1315.3017776987133
Costa Rica,Cuba,682758.87109375,621.2759042968751,1098.9624197102219
Costa Rica,Dominica,78476.94140625,62.806849609375,1249.4965420863264
Costa Rica,Dominican Republic,1314998.87109375,1093.5383984375,1202.5173262984486
Costa Rica,Ecuador,26374.400390625,20.605,1280.0000189577772
Costa Rica,El Salvador,20177749.33084488,18952.61215938558,1064.6421274891438
Costa Rica,Guatemala,72113126.50034334,58052.060169141674,1242.2147687822458
Costa Rica,Haiti,1901545.255859375,1625.30030078125,1169.9654857292155
Costa Rica,Honduras,5872469.029022217,5228.134450757821,1123.2436893758536
Costa Rica,Hong Kong SAR,17272.0,24.768,697.3514211886305
Costa Rica,India,109820.37109375,376.43499999999995,291.73793906982615
Costa Rica,Jamaica,885601.390625,767.651072265625,1153.650952393331
Costa Rica,Mexico,553763.5822753906,445.1814975894403,1243.9052055709826
Costa Rica,Nicaragua,72062593.01263118,68856.20120802447,1046.566492899016
Costa Rica,Pakistan,186244.30078125,637.815,292.0036386432586
Costa Rica,Panama,224913.57202148438,194.83997544457782,1154.3502379749632
Costa Rica,Peru,236859.33456420898,190.29535381749497,1244.693208807251
Costa Rica,Saint Lucia,26085.609375,21.187599609375,1231.1734153904697
Costa Rica,Singapore,23712.69970703125,94.344,251.34295458143868
Costa Rica,South Korea,451870.0,511.744,883.0000937968985
Costa Rica,Taiwan,12266960.23828125,41722.54,294.0127863327892
Costa Rica,Thailand,651833.19921875,2466.65,264.25848791630347
Costa Rica,United Arab Emirates,34275.55029296875,121.0664609375,283.11350664378756
Costa Rica,United Kingdom,1199.41711425781,2.0,599.708557128905
Costa Rica,United States,4282875.0,3936.01,1088.1260464277275
Costa Rica,Vietnam,3728514.404296875,11828.71225,315.20881778968584
Croatia,Albania,2873.0571098327687,2.6719999685883504,1075.2459369790483
Croatia,Algeria,14889211.953125,24378.66740309726,610.7475731521467
Croatia,"Areas, nes., Spec Cat, Islands, Other",321.186614990234,0.463284487215185,693.2816095805301
Croatia,Australia,1294.32543945313,1.32313036669233,978.2297134399471
Croatia,Austria,496932.41048717505,484.3833382592304,1025.9073160382504
Croatia,Bangladesh,30759.58984375,98.879997253418,311.0800030153392
Croatia,Belarus,364.081787109375,0.254999995231628,1427.7717408530268
Croatia,Belgium,782702.4498815542,1360.7705938010233,575.1905967450703
Croatia,Bosnia and Herzegovina,8709656.96491122,13192.274887578584,660.208875204075
Croatia,British Virgin Islands,10368.717742919922,17.455000251531608,594.025642710037
Croatia,Cayman Islands,16.5284996032715,0.0149999996647239,1101.8999981808156
Croatia,China (mainland),27997.56071472168,41.93165853494047,667.6950469629553
Croatia,"Congo, D.R.",99.5643005371094,0.118999995291233,836.6748275362709
Croatia,Czech Republic,9109177.289245605,17120.261426300538,532.0699878596408
Croatia,Côte d'Ivoire,8134.334777832046,7.341000020504001,1108.06903080128
Croatia,Denmark,10820.021591186533,9.897000022581773,1093.2627631099042
Croatia,Egypt,626618.6797485352,827.5551455643911,757.1926573197517
Croatia,Finland,8042.78076171875,7.20061196303727,1116.9579478806197
Croatia,France,551109.1536407471,805.7723410585791,683.951440821027
Croatia,Germany,17360236.996948242,27833.68856696855,623.7131293317118
Croatia,Greece,934651.859375,1041.4489936828627,897.453322288788
Croatia,Hungary,12652864.397610601,33535.45086811024,377.2981746204149
Croatia,India,365689.685546875,402.0669307538029,909.5244039624768
Croatia,Israel,10960.84350585938,8.55299997329712,1281.5203484250749
Croatia,Italy,507626261.1915988,747991.0942459948,678.6528143136604
Croatia,Japan,261179.015625,238.74,1093.989342485549
Croatia,Jordan,113373.9921875,189.0009994506837,599.859220411598
Croatia,Kazakhstan,10268.5283203125,7.59999990463257,1351.122164363888
Croatia,Kosovo,1115.483383178711,0.8562101486298337,1302.8149514039096
Croatia,Lebanon,206394.41015625,255.01499176025368,809.342261533733
Croatia,Lithuania,8923.82885742188,10.25027844379929,870.5937996074808
Croatia,Macedonia,348747.092400074,342.76081503777334,1017.464882506015
Croatia,Montenegro,112115.68470764162,110.04877143626011,1018.7817932395425
Croatia,Morocco,2497817.5,5011.1201171875,498.45492456522965
Croatia,Netherlands,197365.20711362368,188.12999692068854,1049.089514400133
Croatia,Nigeria,155.796005249023,0.129999995231628,1198.4308535660548
Croatia,Norway,2078.9232788086,3.093,672.1381438113806
Croatia,Poland,23207435.185180668,31896.665627527436,727.5818562411804
Croatia,Portugal,34501.859375,23.2089996337891,1486.5724468697072
Croatia,Romania,53181804.24634551,93570.24306235589,568.3623607871231
Croatia,Serbia,3953527.4538140297,3355.869482714273,1178.0933299635844
Croatia,Slovakia,4915681.247741697,9222.475887406204,533.0110165377964
Croatia,Slovenia,15263373.380217316,19601.5231431321,778.6830272710329
Croatia,Spain,14706481.164134981,23987.294,613.0946310215309
Croatia,Sweden,22710.46484375,38.3349990844727,592.4211656743903
Croatia,Switzerland,1678922.9347229002,1270.288874446105,1321.685931835761
Croatia,Turkey,40621909.80986929,66594.17967107556,609.9918943443786
Croatia,United Kingdom,320969.38720703125,441.18399999999997,727.5181946920815
Croatia,United States,543359.0,868.124,625.9002170196884
Curacao,Brazil,36.0,0.116,310.34482758620686
Curacao,Netherlands,106.220397949219,0.130999997258186,810.842749407626
Cyprus,Austria,892100.7578125,865.100013732911,1031.2111243220083
Cyprus,Czech Republic,25786.7578125,47.6059989929199,541.6703431921485
Cyprus,Denmark,8.52270007133483,0.0070000003324816994,1217.5285237898397
Cyprus,Egypt,60097.5390625,42.8499984741211,1402.5097130119013
Cyprus,Finland,1261073.72265625,1135.399993896484,1110.6867442622374
Cyprus,France,168527.24700927734,144.76599538326252,1164.135586973362
Cyprus,Germany,3750299.453125,2660.4000091552753,1409.6750263941651
Cyprus,Italy,3107507.504394534,3631.2144567595005,855.7763639131567
Cyprus,Malaysia,41954.55078125,29.6480007171631,1415.0886996222546
Cyprus,Netherlands,39931.63933581112,57.21360799078091,697.9395416252282
Cyprus,Pakistan,6553.05419921875,23.0400009155273,284.4207438725605
Cyprus,Poland,84475.43530273438,115.29500126838677,732.6894867375057
Cyprus,Portugal,425574.5881347656,572.029998779297,743.9724997691294
Cyprus,Slovakia,66542.68656921387,95.72295308356672,695.1591486226057
Cyprus,Slovenia,199.9888010025024,0.1878503555043442,1064.617633890384
Cyprus,Sweden,14305809.432128906,13347.814013481136,1071.7717086618231
Cyprus,Turkey,35408.95068359375,46.608,759.7183033726775
Cyprus,United Arab Emirates,28076.31640625,74.9199981689453,374.7506285696596
Czech Republic,Algeria,71373.52967500687,49.07199969491919,1454.4654817153646
Czech Republic,Armenia,90.7595977783203,0.0719999969005585,1260.550023407241
Czech Republic,Austria,205842087.9441949,195669.03280402027,1051.9911352061715
Czech Republic,Azerbaijan,149734.642578125,113.1999998092651,1322.7441946150043
Czech Republic,Belarus,47721.65887451172,57.629240662710714,828.0806466601642
Czech Republic,Belgium,64418276.47229838,80144.67210494987,803.7749083050999
Czech Republic,Belize,2832.41430664063,2.65499997138977,1066.8227258616473
Czech Republic,Bosnia and Herzegovina,2790379.5182523727,3269.5535061023597,853.4436011046624
Czech Republic,Brazil,1955883.0,1547.600878658728,1263.8161602073535
Czech Republic,Bulgaria,36623561.026831865,29157.53294341457,1256.0582919654576
Czech Republic,Canada,200808.7744415999,265.5433487810689,756.2184304874442
Czech Republic,Chile,47.8324012756348,0.034000001847744,1406.8352551812764
Czech Republic,China (mainland),8250110.20302987,7124.657513399297,1157.9658653786432
Czech Republic,Colombia,34786.48828125,54.002,644.1703692687307
Czech Republic,Croatia,11499845.26024151,11340.13623433979,1014.0835191572121
Czech Republic,Cyprus,418.094413757324,0.5,836.188827514648
Czech Republic,Denmark,14932625.100574018,16966.580615894174,880.1198920768537
Czech Republic,Egypt,1793.27124023438,2.0,896.63562011719
Czech Republic,Estonia,2109518.2848739633,2065.7202190640282,1021.2023222727519
Czech Republic,Finland,4371799.891626359,3607.009088225301,1212.029075806223
Czech Republic,France,128203321.94203523,114799.07189928326,1116.762703922484
Czech Republic,Georgia,41278.1901400089,41.58484734890639,992.6257464329598
Czech Republic,Germany,1355528428.7113647,1463210.3418985053,926.4070857731746
Czech Republic,Greece,1266645.2244896893,1621.9529046374828,780.9383496081182
Czech Republic,Hong Kong SAR,20237.94501495364,20.31534937216999,996.1898584268313
Czech Republic,Hungary,335503442.64107525,331651.7681573025,1011.6136105806796
Czech Republic,India,6176373.658614635,5132.010562021082,1203.499794860567
Czech Republic,Indonesia,600383.8422851561,504.5489987004549,1189.9415989954175
Czech Republic,Iran,203520.15487504005,199.9759952088353,1017.7229255066519
Czech Republic,Iraq,174.36570262908904,0.1439999984577302,1210.8729478929292
Czech Republic,Ireland,321688.42132663727,300.1207987032717,1071.8631388312724
Czech Republic,Israel,54155.72499084473,36.20564276569585,1495.7813438450053
Czech Republic,Italy,622273410.189529,692350.3601330766,898.783977045844
Czech Republic,Japan,15884.74853515625,11.232,1414.2404322610623
Czech Republic,Jordan,45094.67578125,70.1259994506836,643.0521651668298
Czech Republic,Latvia,1371483.0510597224,1424.0188863476915,963.1073465446007
Czech Republic,Libya,360.827991485596,0.242000002413988,1491.024743331736
Czech Republic,Lithuania,7475726.2551579485,8096.738325337918,923.3009583332371
Czech Republic,Luxembourg,11032632.818296432,12383.397334672243,890.921329593955
Czech Republic,Macedonia,482666.2869911194,470.97328067353186,1024.827324176152
Czech Republic,Malaysia,4332.0821685791025,4.903890339810365,883.3970314162093
Czech Republic,Maldives,45.4375991821289,0.166999995708466,272.08143922021344
Czech Republic,Mexico,11580331.770690916,8465.04599827342,1368.017583490144
Czech Republic,Montenegro,182534.7605686188,181.68166249131562,1004.6955651198093
Czech Republic,Morocco,344837.65234375,287.57799530029297,1199.1100083428348
Czech Republic,Netherlands,83140693.36321735,80352.21861194601,1034.703145718204
Czech Republic,Norway,5488491.601730346,5428.669083602302,1011.0197393148796
Czech Republic,"Other Europe, nes.",598440.08203125,421.7300071716307,1419.012334561491
Czech Republic,Pakistan,680883.7861328125,579.9799842834474,1173.9780761124534
Czech Republic,Poland,1359418180.8441038,1778219.035802999,764.4829762100846
Czech Republic,Portugal,496234.6937301156,576.3491534007965,860.9966559368418
Czech Republic,Romania,118172762.56692651,136356.41314731582,866.6461652907797
Czech Republic,Russia,687255.4332151413,809.1717755393232,849.3319391387284
Czech Republic,San Marino,508.175415039063,0.504000008106232,1008.284537431894
Czech Republic,Saudi Arabia,234388936.09294128,423883.39302140847,552.956166605714
Czech Republic,Senegal,910.536468505859,0.783999994397163,1161.398565067584
Czech Republic,Serbia,6881906.62491894,5481.030019486127,1255.5863770956234
Czech Republic,Slovakia,801938358.3248603,797505.3272283286,1005.5586225510724
Czech Republic,Slovenia,20810118.81662441,18467.122038023517,1126.8739532763525
Czech Republic,South Africa,9710248.290626528,8667.182841767211,1120.3465379584213
Czech Republic,South Korea,6455671.0,6420.15704142456,1005.5316339376583
Czech Republic,Spain,238028574.50256407,233799.13296863314,1018.0900650923217
Czech Republic,Sri Lanka,1582.94198608398,5.90670473002491,267.990708598922
Czech Republic,Sweden,30790386.61326957,26589.13664671199,1158.0062573064818
Czech Republic,Switzerland,25239261.063910484,22275.10586589598,1133.0703079868517
Czech Republic,Taiwan,2206372.7698144913,1665.0617601456327,1325.0996585384999
Czech Republic,Tajikistan,14957.494140625,10.0,1495.7494140625
Czech Republic,Tanzania,443557.92755127,319.3020030518528,1389.1485907128454
Czech Republic,Thailand,175.514404296875,0.200000002980232,877.5720084075341
Czech Republic,Turkey,33223066.681379326,28572.485525277258,1162.764319260494
Czech Republic,Ukraine,13243996.565629965,11117.117728696534,1191.3156709174118
Czech Republic,United Arab Emirates,1283766.3890337949,916.2469960077428,1401.1138859143896
Czech Republic,United Kingdom,15532720.51373196,13181.52604089639,1178.370430369053
Czech Republic,United States,2250107.0,1619.278914097817,1389.5734579200948
Czech Republic,Vietnam,12329.234174728394,17.01799999922514,724.4819705776099
Côte d'Ivoire,"Areas, nes., Spec Cat, Islands, Other",37216.72265625,25.427,1463.6694323455383
Côte d'Ivoire,Austria,14854.8478393555,12.2739042922873,1210.2789369711818
Côte d'Ivoire,Benin,41698.5546875,31.677,1316.3669125074975
Côte d'Ivoire,Burkina Faso,2627857.7328796387,2270.65663309718,1157.3118077722017
Côte d'Ivoire,Cameroon,405312.75,1000.0,405.31275
Côte d'Ivoire,Congo,22936.5776367188,27.865,823.1321599396663
Côte d'Ivoire,France,30047.7109375,25.3400001525879,1185.7817978123144
Côte d'Ivoire,Gabon,11965.3701171875,17.196,695.8228725975517
Côte d'Ivoire,Ghana,7321057.863494878,14306.679,511.72308147089046
Côte d'Ivoire,Guinea,62988.61407470703,121.92,516.6388949697099
Côte d'Ivoire,India,51826.05078125,89.0,582.3151773174158
Côte d'Ivoire,Kenya,539757.8125,1000.412,539.535523864168
Côte d'Ivoire,Mali,1826440.7352790835,5382.075060850629,339.35623614108744
Côte d'Ivoire,Netherlands,27.7171993255615,0.0219999998807907,1259.8727034431838
Côte d'Ivoire,Senegal,2425.498046875,1.763,1375.7788127481567
Côte d'Ivoire,Slovakia,1.1764999628067,0.0010000000474974,1176.4999069260136
Denmark,Antigua and Barbuda,208.821594238281,0.227465683895964,918.0355940361965
Denmark,Australia,53544.94474172591,48.38422063799055,1106.661304774293
Denmark,Austria,43472.68308639528,36.96154084104363,1176.1599245375996
Denmark,Azerbaijan,781.986022949219,0.740000009536743,1056.7378552315968
Denmark,Belarus,1.31970000267029,0.0010000000474974,1319.6999399879742
Denmark,Belgium,14798705.91171098,28023.865002765306,528.0751213385695
Denmark,Brazil,1709575.515625,1377.652011871337,1240.9342133524663
Denmark,Bulgaria,1448.8498896360388,1.091999998898245,1326.7856145584537
Denmark,Canada,703236.0150957108,539.0712416201707,1304.5326123911661
Denmark,Chile,1213.9169883728027,1.0179999992251396,1192.4528382090248
Denmark,Croatia,14082.94655418396,10.67200030200184,1319.6163938959317
Denmark,Cyprus,20812.452484846122,16.924123448134658,1229.7506898143092
Denmark,Czech Republic,187743.8768539428,260.514494328812,720.6657630994583
Denmark,Dominica,104.850898742676,0.114212236893444,918.0355940361994
Denmark,Estonia,4439123.341477156,4670.8364081191085,950.3915259718417
Denmark,Ethiopia,111773.27026367196,100.08727531664259,1116.7580485137476
Denmark,Faroe Islands,337191.75185823464,333.93167525398087,1009.7627055048738
Denmark,Finland,65186412.7120123,74533.95397619902,874.5868055360155
Denmark,France,3004550.964476585,2671.6406521912627,1124.608940956289
Denmark,Germany,60243841.04528811,51337.21626430906,1173.4925543123218
Denmark,Ghana,2048.700134277349,2.450153512779311,836.1517446118809
Denmark,Greenland,12842.669143199924,11.030000065569766,1164.3398972669474
Denmark,Hong Kong SAR,29197.900390625,32.2939984798431,904.1277563956478
Denmark,Hungary,3073736.542792323,5048.040377249623,608.896980429269
Denmark,Iceland,191735.3987236023,145.622512269321,1316.660423829236
Denmark,India,1286331.1086902614,1284.584314961529,1001.3598124376794
Denmark,Ireland,3015752.3529586797,2960.206451380306,1018.7641985417852
Denmark,Italy,7271651.351119994,5575.707469057914,1304.1665818147076
Denmark,Latvia,5240578.832294704,4298.806438979255,1219.07764554737
Denmark,Liberia,860.073577880859,1.101878636117915,780.5520042670292
Denmark,Liechtenstein,163.439804077148,0.324999988079071,502.8917232987217
Denmark,Lithuania,128770.667549133,91.1365900157671,1412.9414708939078
Denmark,Luxembourg,22674.15234375,44.5400009155273,509.0739083448347
Denmark,Malaysia,192555.51263427731,151.17799943126735,1273.700626801998
Denmark,Malta,2173.046446323395,1.92751380145592,1127.3830800495514
Denmark,Netherlands,4687654.350240467,4758.960511154267,985.016441984196
Denmark,New Zealand,230526.18471527094,179.15103066176562,1286.7700725121745
Denmark,Norway,129139887.42776182,104448.38385348242,1236.3990965041262
Denmark,Pakistan,18053.677734375,53.5449981689453,337.16833227656474
Denmark,Poland,25159992.30598191,25551.182157787887,984.6899509623377
Denmark,Portugal,2185521.8191528325,1907.6709912218378,1145.6492388936706
Denmark,Romania,1727830.493979458,2061.140491960785,838.288559522575
Denmark,Russia,57734.05030250554,39.1500012651086,1474.6883381063765
Denmark,Singapore,5190.80615234375,17.3490009307861,299.1991396537754
Denmark,Slovakia,123997815.95928444,103461.49541185607,1198.4924001502015
Denmark,Slovenia,34070.34760463237,46.496899860706485,732.7444992397112
Denmark,South Korea,604.601581573486,0.670000029611401,902.39038037678
Denmark,Spain,5379994.435905454,5810.667950402012,925.8822706489773
Denmark,Sri Lanka,35253.69483947753,31.10693505441473,1133.306601174592
Denmark,Sweden,203469695.47283465,159549.47679613772,1275.27648199571
Denmark,Switzerland,656664.1709527969,694.1273588959288,946.0283657415257
Denmark,Thailand,256317.2420158387,221.9134276268247,1155.032594273062
Denmark,Turkey,681062.7559823988,626.3833453312508,1087.2938449891765
Denmark,Uganda,77.3648986816406,0.100000001490116,773.6489752881389
Denmark,Ukraine,70869.58946704865,56.00999917415902,1265.3024551327846
Denmark,United Arab Emirates,2781332.3402075777,5555.458497012061,500.6485678371074
Denmark,United Kingdom,42020198.70005526,56262.286217127184,746.8626237101543
Denmark,United States,2653729.0,2226.858,1191.6920611911492
Denmark,Vietnam,26227.5390625,24.4909992218018,1070.9052262413343
Denmark,Yemen,21458.640625,22.1000003814697,970.9791970407626
Djibouti,Austria,28405.623046875,24.5,1159.4131855867347
Djibouti,Kenya,14.8606185913086,0.01,1486.06185913086
Djibouti,Turkey,49432.87622070313,59.25,834.310147184863
Dominica,France,623696.537109375,800.3499965667718,779.2797398448431
Dominican Republic,Colombia,161658.234375,229.68,703.8411458333333
Dominican Republic,France,139.444198608398,0.391999989748001,355.7250057532919
Dominican Republic,India,30248.46484375,25.0,1209.93859375
Dominican Republic,United States,716293.0,572.2940000000001,1251.61717578727
